Source,NCIP,Separated,Date,freq
STAT,4,YES,1831,0.19251418970612044
STAT,4,YES,1832,0.19247845536961852
STAT,4,YES,1830,0.1925499249121708
STAT,4,YES,1835,0.19237057739481545
STAT,4,YES,1836,0.19233441886939984
STAT,4,YES,1833,0.1924425985718255
STAT,4,YES,1834,0.19240668373623793
STAT,5+,YES,1909,0.022062475421644048
STAT,5+,YES,1907,0.0220710415422482
STAT,5+,YES,1908,0.022066756721472215
STAT,5+,YES,1905,0.022079620657855577
STAT,5+,YES,1906,0.022075329645391287
STAT,5+,YES,1903,0.022088209570378697
STAT,5+,YES,1904,0.022083914162709935
STAT,4,YES,1828,0.192622971191762
STAT,5+,YES,1912,0.02204965246017003
STAT,5+,YES,1913,0.022045384292088407
STAT,4,YES,1829,0.19258639015114576
STAT,4,YES,1826,0.19269682535113639
STAT,5+,YES,1910,0.022058197704678227
STAT,5+,YES,1911,0.0220539234741757
STAT,4,YES,1827,0.1926599123910139
SIM,4,YES,1902,1
STAT,4,YES,1820,0.19292885069309582
STAT,4,YES,1821,0.1928898675032895
STAT,4,YES,1824,0.19277264405891284
STAT,4,YES,1825,0.19273389586941858
STAT,4,YES,1822,0.1928508593449672
STAT,4,YES,1823,0.19281145144543
STAT,1,NO,1773,4454.819284911415
STAT,4,NO,1879,678.0121888008009
STAT,1,NO,1774,4440.478525127354
STAT,1,NO,1775,4431.774584216302
STAT,1,NO,1776,4424.113857228912
STAT,1,NO,1770,4524.082162358713
STAT,1,NO,1771,4494.47857955742
STAT,1,NO,1772,4471.570508418046
STAT,5+,YES,1958,0.02185397104010403
STAT,5+,YES,1959,0.02184973347985133
STAT,5+,YES,1967,0.02181587274068739
STAT,5+,YES,1968,0.021811645322950258
STAT,5+,YES,1965,0.021824330907495786
STAT,5+,YES,1966,0.021820101252460016
STAT,5+,YES,1963,0.02183279376842721
STAT,5+,YES,1964,0.021828561740433402
STAT,5+,YES,1961,0.021841261380889005
STAT,4,NO,1870,679.2047620253933
STAT,5+,YES,1962,0.021837026989427338
STAT,4,NO,1872,678.9396128638166
STAT,4,YES,1897,0.1900716433311279
STAT,5+,YES,1960,0.021845496899105227
STAT,4,NO,1871,679.0722602119864
STAT,4,YES,1898,0.19003472128399912
STAT,4,NO,1874,678.6741118141815
STAT,4,YES,1895,0.19014542329986028
STAT,4,YES,1896,0.1901085462868095
STAT,4,NO,1873,678.8068726939597
STAT,4,NO,1876,678.4088113762446
STAT,1,NO,1777,4418.089853756634
STAT,4,NO,1875,678.5413989387886
STAT,1,NO,1778,4413.662931651349
STAT,4,YES,1899,0.18999778692361116
STAT,4,NO,1878,678.1441880524915
STAT,1,NO,1779,4409.715596349223
STAT,4,NO,1877,678.276402472103
STAT,1,NO,1762,5447.069577602765
STAT,4,YES,1890,0.19032937421046964
STAT,1,NO,1763,5215.205584373688
STAT,1,NO,1764,5029.610951945599
STAT,1,NO,1765,4882.833928478735
STAT,4,YES,1893,0.19021908946832575
STAT,4,YES,1894,0.19018227154728815
STAT,4,YES,1891,0.1902926388809168
STAT,1,NO,1760,6089.926811046086
STAT,4,YES,1892,0.19025587810349948
STAT,1,NO,1761,5734.705169107224
STAT,5+,YES,1969,0.02180741893885977
STAT,5+,YES,1978,0.021769417557615117
STAT,5+,YES,1979,0.021765198395782018
STAT,5+,YES,1976,0.021777857652764236
STAT,5+,YES,1977,0.02177363731064676
STAT,5+,YES,1974,0.021786300158115
STAT,5+,YES,1975,0.02178207859419983
STAT,5+,YES,1972,0.021794745308824904
STAT,4,NO,1881,677.7489047336069
STAT,5+,YES,1973,0.02179052238041259
STAT,4,NO,1880,677.8804220926394
STAT,4,NO,1883,677.4865915305337
STAT,5+,YES,1970,0.021803193521393205
STAT,4,YES,1886,0.19047621760996095
STAT,5+,YES,1971,0.021798969000959064
STAT,4,NO,1882,677.6176388988978
STAT,4,YES,1887,0.19043950147066377
STAT,4,NO,1885,677.2250161068845
STAT,4,YES,1884,0.1905497277974309
STAT,4,YES,1885,0.1905129563160832
STAT,4,NO,1884,677.3557293535304
STAT,4,NO,1887,676.963902848059
STAT,1,NO,1766,4767.960993095332
STAT,4,NO,1886,677.0944193678139
STAT,1,NO,1767,4679.9619659199025
STAT,4,YES,1888,0.19040279617101954
STAT,4,NO,1889,676.7029462478397
STAT,1,NO,1768,4614.455966923457
STAT,4,NO,1888,676.833424860506
STAT,4,YES,1889,0.19036609069552174
STAT,1,NO,1769,4560.3791446758005
STAT,1,NO,1795,4388.636466297316
STAT,1,NO,1796,4387.875111291903
STAT,1,NO,1797,4387.109620586137
STAT,1,NO,1798,4386.341540922622
STAT,4,YES,1882,0.1906234066494943
STAT,1,NO,1791,4391.875516667352
STAT,4,YES,1883,0.1905865411749908
STAT,1,NO,1792,4391.087693668572
STAT,4,YES,1880,0.1906973312711773
STAT,1,NO,1793,4390.277368962793
STAT,4,YES,1881,0.1906603335816644
STAT,1,NO,1794,4389.464510282834
STAT,1,NO,1790,4392.659857712976
STAT,5+,YES,1938,0.021938835933876945
STAT,5+,YES,1939,0.02193458477687021
STAT,5+,YES,1936,0.021947343590148483
STAT,5+,YES,1937,0.021943088849144705
STAT,5+,YES,1945,0.02190910660902623
STAT,5+,YES,1946,0.021904863405891768
STAT,5+,YES,1943,0.021917595007601196
STAT,5+,YES,1944,0.021913350420103273
STAT,4,NO,1890,676.5724284990138
STAT,5+,YES,1941,0.021926087245936435
STAT,5+,YES,1942,0.021921840554168428
STAT,4,NO,1892,676.3111685658877
STAT,4,NO,1891,676.4418437627861
STAT,5+,YES,1940,0.021930335263405272
STAT,4,NO,1894,676.0495160138522
STAT,4,YES,1875,0.19088327338793504
STAT,4,NO,1893,676.1803943417613
STAT,4,YES,1876,0.19084597463506836
STAT,4,NO,1896,675.7874414983936
STAT,4,YES,1873,0.19095795490252676
STAT,4,YES,1874,0.19092060739307543
STAT,4,NO,1895,675.9185298833535
STAT,4,YES,1879,0.19073439910611947
STAT,4,NO,1898,675.5250124243597
STAT,1,NO,1799,4385.558632032429
STAT,4,NO,1897,675.6562608939925
STAT,4,YES,1877,0.19080872614133212
STAT,4,NO,1899,675.3937201842311
STAT,4,YES,1878,0.19077153235883906
STAT,1,NO,1784,4399.36344138304
STAT,1,NO,1785,4397.830488120645
STAT,1,NO,1786,4396.657244724508
STAT,1,NO,1787,4395.6063836681315
STAT,4,YES,1871,0.19103261215739173
STAT,1,NO,1780,4407.114613048809
STAT,4,YES,1872,0.19099529658598446
STAT,1,NO,1781,4404.774560457943
STAT,1,NO,1782,4402.783535120559
STAT,4,YES,1870,0.19106988678781586
STAT,1,NO,1783,4400.968326436171
STAT,5+,YES,1949,0.02189213614564635
STAT,5+,YES,1947,0.02190062066501097
STAT,5+,YES,1948,0.02189637827177427
STAT,5+,YES,1956,0.02186244869588129
STAT,5+,YES,1957,0.021858209481667973
STAT,5+,YES,1954,0.021870928990392013
STAT,5+,YES,1955,0.021866688569597482
STAT,5+,YES,1952,0.021879411059348958
STAT,5+,YES,1953,0.0218751698517493
STAT,5+,YES,1950,0.021887894239204578
STAT,5+,YES,1951,0.021883652537931925
STAT,4,YES,1864,0.19129195728018905
STAT,4,YES,1865,0.19125517190003075
STAT,4,YES,1862,0.1913653191811008
STAT,4,YES,1863,0.1913286677082891
STAT,4,YES,1868,0.1911442668215112
STAT,1,NO,1788,4394.605641160048
STAT,4,YES,1869,0.19110711190144228
STAT,1,NO,1789,4393.631754966919
STAT,4,YES,1866,0.1912183099249037
STAT,4,YES,1867,0.1911813386558964
STAT,3,NO,1890,1601.1142153560584
STAT,3,NO,1891,1600.8046768393729
STAT,3,NO,1892,1600.494888966828
STAT,3,NO,1893,1600.184859845991
STAT,3,NO,1894,1599.8746050081
STAT,3,NO,1895,1599.5641436373892
STAT,3,NO,1896,1599.2535110462297
STAT,3,NO,1897,1598.9427497585277
STAT,3,NO,1898,1598.631924600195
STAT,3,NO,1899,1598.321095978082
STAT,3,NO,1889,1601.4235278992746
STAT,3,NO,1880,1604.2078080870183
STAT,3,NO,1881,1603.8973915459712
STAT,3,NO,1882,1603.587455957057
STAT,3,NO,1883,1603.2779029387827
STAT,3,NO,1884,1602.9686365236428
STAT,3,NO,1885,1602.6595605604632
STAT,3,NO,1886,1602.3505922720228
STAT,3,NO,1887,1602.041649663088
STAT,3,NO,1888,1601.7326517604056
STAT,3,NO,1878,1604.8302135094118
STAT,3,NO,1879,1604.5187444242947
STAT,3,NO,1870,1607.3375895584732
STAT,1,NO,1759,6527.971599868223
STAT,3,NO,1871,1607.0235133510262
STAT,3,NO,1872,1606.7093749855858
STAT,3,NO,1873,1606.3952932758243
STAT,3,NO,1874,1606.0814120524406
STAT,1,NO,1755,9197.050387704932
STAT,3,NO,1875,1605.7678615325412
STAT,1,NO,1756,8364.4179197213
STAT,3,NO,1876,1605.4547719925533
STAT,1,NO,1757,7648.070879028182
STAT,3,NO,1877,1605.1422231010047
STAT,1,NO,1758,7032.540627364829
STAT,3,NO,1867,1608.2781191480155
STAT,3,NO,1868,1607.9650571651116
STAT,3,NO,1869,1607.6514983608831
STAT,3,NO,1860,1610.44978701008
STAT,3,NO,1861,1610.1416716868175
STAT,3,NO,1862,1609.832836706178
STAT,3,NO,1863,1609.5232750747805
STAT,3,NO,1864,1609.2130488620112
STAT,3,NO,1865,1608.9021130034744
STAT,3,NO,1866,1608.5905109676885
STAT,2,YES,1927,10.164638841230401
STAT,3,NO,1856,1611.681838010018
STAT,2,YES,1928,10.162667143588136
STAT,3,NO,1857,1611.3735534022758
STAT,3,NO,1858,1611.0655143743472
STAT,2,YES,1929,10.160696181708431
STAT,3,NO,1859,1610.7576897625554
STAT,2,YES,1920,10.17845369009226
STAT,2,YES,1921,10.176479558993195
STAT,2,YES,1922,10.174505419732977
STAT,2,YES,1923,10.172531390911336
STAT,2,YES,1924,10.170557597542038
STAT,2,YES,1925,10.168584164463798
STAT,2,YES,1926,10.166611210602566
STAT,4,YES,1817,0.1930492459935204
STAT,4,YES,1818,0.19300907168933346
STAT,4,YES,1815,0.19312779631123142
STAT,4,YES,1816,0.19308870661455982
STAT,4,YES,1819,0.19296919394908274
STAT,4,YES,1810,0.1933149467520894
STAT,3,NO,1850,1613.5509438434378
STAT,3,NO,1851,1613.236176327414
STAT,3,NO,1852,1612.922780782793
STAT,4,YES,1813,0.19320361703715364
STAT,3,NO,1853,1612.610729716703
STAT,4,YES,1814,0.1931660415528331
STAT,4,YES,1811,0.19327824514551295
STAT,3,NO,1854,1612.3000729809937
STAT,3,NO,1855,1611.9904776284195
STAT,4,YES,1812,0.19324120716592347
STAT,2,YES,1938,10.142990666649935
STAT,3,NO,1845,1615.142756300554
STAT,3,NO,1846,1614.8221987918298
STAT,2,YES,1939,10.141026179698176
STAT,3,NO,1847,1614.5026418657972
STAT,3,NO,1848,1614.1841948562624
STAT,3,NO,1849,1613.866990788187
STAT,2,YES,1930,10.158725996760634
STAT,2,YES,1931,10.156756608313133
STAT,2,YES,1932,10.154788013788275
STAT,2,YES,1933,10.152820190024807
STAT,2,YES,1934,10.15085309308523
STAT,2,YES,1935,10.148886663683177
STAT,2,YES,1936,10.146920832847487
STAT,2,YES,1937,10.144955525885555
STAT,4,YES,1806,0.1934511224648755
STAT,4,YES,1807,0.19341664623572838
STAT,4,YES,1804,0.1935206307845692
STAT,4,YES,1805,0.1934865035894505
STAT,4,YES,1808,0.19338231508498524
STAT,2,YES,1940,10.139061994691675
STAT,4,YES,1809,0.19334879742658187
STAT,3,NO,1840,1616.7393843825287
STAT,3,NO,1841,1616.421282581707
STAT,4,YES,1802,0.193588597561318
STAT,3,NO,1842,1616.1025679145994
STAT,4,YES,1803,0.19355333805459074
STAT,3,NO,1843,1615.7831523509522
STAT,4,YES,1800,0.1936598075862662
STAT,3,NO,1844,1615.463209913052
STAT,4,YES,1801,0.19362305355971984
STAT,2,YES,1905,10.208059787419948
STAT,3,NO,1834,1618.604474221099
STAT,3,NO,1835,1618.2979661087993
STAT,2,YES,1906,10.206082563821898
STAT,3,NO,1836,1617.9901737727537
STAT,2,YES,1907,10.204106582874653
STAT,3,NO,1837,1617.6808174193943
STAT,2,YES,1908,10.202131676807236
STAT,3,NO,1838,1617.3692830857105
STAT,2,YES,1909,10.200157660274666
STAT,3,NO,1839,1617.0555818159157
STAT,2,YES,1900,10.217967643355422
STAT,2,YES,1901,10.215983186628403
STAT,2,YES,1902,10.214000098546965
STAT,2,YES,1903,10.212018489781704
STAT,2,YES,1904,10.210038398244997
STAT,3,NO,1830,1619.8138822800495
STAT,3,NO,1831,1619.5132722885637
STAT,3,NO,1832,1619.2118880564576
STAT,3,NO,1833,1618.9088575697224
STAT,2,YES,1916,10.186348282013276
STAT,3,NO,1823,1621.9788113962786
STAT,3,NO,1824,1621.65936800652
STAT,2,YES,1917,10.184375048867778
STAT,3,NO,1825,1621.3415422979879
STAT,2,YES,1918,10.182401512977785
STAT,3,NO,1826,1621.0344392097268
STAT,2,YES,1919,10.180427705107094
STAT,3,NO,1827,1620.7283939368363
STAT,3,NO,1828,1620.4222577149806
STAT,3,NO,1829,1620.117911807816
STAT,2,YES,1910,10.198184332732597
STAT,2,YES,1911,10.196211487843456
STAT,2,YES,1912,10.194238921545299
STAT,2,YES,1913,10.192266448110963
STAT,2,YES,1914,10.190293919660057
STAT,2,YES,1915,10.18832122372677
STAT,3,NO,1820,1622.9502492680208
STAT,3,NO,1821,1622.6262286096944
STAT,3,NO,1822,1622.3030956568234
STAT,2,NO,1875,2986.7001539140724
STAT,2,NO,1876,2986.120088931653
STAT,2,NO,1873,2987.8632322440276
STAT,2,NO,1874,2987.2812308388047
STAT,2,NO,1871,2989.0295056150153
STAT,2,NO,1872,2988.446041711026
STAT,2,NO,1870,2989.613470459558
STAT,2,YES,1842,10.333553525513423
STAT,2,YES,1843,10.331508871891584
STAT,2,YES,1844,10.32946672742683
STAT,2,YES,1845,10.327427654673377
STAT,2,YES,1846,10.325393176310055
STAT,2,YES,1847,10.323367893390824
STAT,2,YES,1848,10.321351742979582
STAT,2,YES,1849,10.31934441596982
STAT,1,YES,1799,14.175944806575036
STAT,2,YES,1850,10.317344775968259
STAT,2,YES,1851,10.315352375242307
STAT,2,YES,1852,10.313366724591507
STAT,2,NO,1879,2984.385657684212
STAT,2,NO,1877,2985.5410506223725
STAT,2,NO,1878,2984.9629404980797
STAT,2,NO,1886,2980.356958697495
STAT,2,NO,1887,2979.7814054386736
STAT,2,NO,1884,2981.5073802508346
STAT,2,NO,1885,2980.9322507016254
STAT,2,NO,1882,2982.657661860085
STAT,2,NO,1883,2982.0824663388935
STAT,2,NO,1880,2983.8090950079886
STAT,2,NO,1881,2983.233140414572
STAT,2,YES,1853,10.31138683621128
STAT,2,YES,1854,10.30941195445249
STAT,2,YES,1855,10.307439955923419
STAT,2,YES,1856,10.305469678055662
STAT,2,YES,1857,10.303498292845191
STAT,2,YES,1858,10.301525141066916
STAT,2,YES,1859,10.299549925789261
STAT,1,YES,1789,14.202040488958609
STAT,1,YES,1788,14.205188493142341
STAT,1,YES,1798,14.178475492890545
STAT,1,YES,1797,14.18095824499367
STAT,1,YES,1796,14.18343262851134
STAT,1,YES,1795,14.185893643729829
STAT,2,YES,1860,10.297571508644776
STAT,1,YES,1794,14.188570225397289
STAT,2,YES,1861,10.295589432607724
STAT,1,YES,1793,14.191197721857707
STAT,2,YES,1862,10.293602049657187
STAT,1,YES,1792,14.193817027462387
STAT,2,YES,1863,10.291609819091592
STAT,1,YES,1791,14.196363598215434
STAT,1,YES,1790,14.198898913851409
STAT,2,NO,1888,2979.205509112756
STAT,2,NO,1889,2978.629214780496
STAT,2,YES,1828,10.361470350982033
STAT,2,NO,1853,2999.447805329058
STAT,2,NO,1854,2998.873338009454
STAT,2,YES,1829,10.359530270658901
STAT,2,NO,1851,3000.6013288591566
STAT,2,NO,1852,3000.023729009467
STAT,2,NO,1850,3001.180892217581
STAT,2,YES,1820,10.377296838843911
STAT,2,YES,1821,10.375272272134003
STAT,2,YES,1822,10.373258587422955
STAT,2,YES,1823,10.371247711008225
STAT,2,YES,1824,10.369260305513274
STAT,2,YES,1825,10.367283394606646
STAT,2,YES,1826,10.365347040370926
STAT,2,YES,1827,10.363411010188644
STAT,2,YES,1830,10.357585485195168
STAT,2,NO,1859,2996.00460262983
STAT,2,NO,1857,2997.153131056571
STAT,2,NO,1858,2996.5791669657187
STAT,2,NO,1855,2998.2997093837325
STAT,2,NO,1856,2997.7265812759233
STAT,4,NO,1902,674.9998030911212
STAT,2,YES,1839,10.33968896753023
STAT,2,NO,1864,2993.1142217637207
STAT,2,NO,1865,2992.5324301953056
STAT,4,NO,1901,675.1310930412478
STAT,2,NO,1862,2994.274443118396
STAT,4,NO,1904,674.7373909261067
STAT,2,NO,1863,2993.694929257406
STAT,4,NO,1903,674.8685618611255
STAT,4,NO,1906,674.4753186247694
STAT,2,NO,1860,2995.4291069126884
STAT,4,NO,1905,674.6063060706979
STAT,2,NO,1861,2994.852546871468
STAT,4,NO,1908,674.2136562977388
STAT,4,NO,1907,674.3444343166728
STAT,2,YES,1831,10.355645720040098
STAT,4,NO,1909,674.0829840458699
STAT,2,YES,1832,10.353694729669437
STAT,2,YES,1833,10.351729382712062
STAT,2,YES,1834,10.349751439237174
STAT,2,YES,1835,10.347759181993087
STAT,2,YES,1836,10.345756834886135
STAT,2,YES,1837,10.34374463061777
STAT,2,YES,1838,10.34172160335272
STAT,2,YES,1840,10.337647249886677
STAT,2,YES,1841,10.33559981722597
STAT,2,NO,1868,2990.782104597923
STAT,2,NO,1869,2990.197764288613
STAT,4,NO,1900,675.2624059859216
STAT,2,NO,1866,2991.9497515874086
STAT,2,NO,1867,2991.3662114019585
STAT,2,YES,1886,10.245757054523098
STAT,2,YES,1887,10.243778439564018
STAT,2,YES,1888,10.241798645222046
STAT,2,YES,1889,10.239817482629087
STAT,1,YES,1759,21.10111227853652
STAT,1,YES,1758,22.732088691131924
STAT,1,YES,1757,24.721737811456908
STAT,1,YES,1756,27.037268616824992
STAT,1,YES,1755,29.72868216311436
STAT,1,YES,1765,15.78334485468001
STAT,2,YES,1890,10.23783484467784
STAT,1,YES,1764,16.257789083595796
STAT,2,YES,1891,10.235850760974808
STAT,1,YES,1763,16.857707927795094
STAT,2,YES,1892,10.233865344318115
STAT,1,YES,1762,17.60718854051335
STAT,2,YES,1893,10.231878840271158
STAT,1,YES,1761,18.536946095181843
STAT,2,YES,1894,10.229891518408243
STAT,1,YES,1760,19.685169802293156
STAT,2,YES,1895,10.227903653322267
STAT,2,YES,1896,10.225915563607407
STAT,2,YES,1897,10.22392757306506
STAT,2,YES,1898,10.221940057287402
STAT,2,YES,1899,10.219953332497342
STAT,2,NO,1897,2974.0070475467655
STAT,2,NO,1898,2973.428905156016
STAT,2,NO,1895,2975.163637381931
STAT,2,NO,1896,2974.58532804035
STAT,2,NO,1893,2976.3199673653835
STAT,2,NO,1894,2975.741881381902
STAT,2,NO,1891,2977.4753472407183
STAT,2,NO,1892,2976.8978154568777
STAT,2,YES,1864,10.28961348510125
STAT,2,NO,1890,2978.0524912857672
STAT,2,YES,1865,10.287613424320282
STAT,2,YES,1866,10.28561031410895
STAT,2,YES,1867,10.283604241999289
STAT,2,YES,1868,10.28159622198995
STAT,2,YES,1869,10.279587399245115
STAT,1,YES,1779,14.254030136536887
STAT,1,YES,1778,14.266789561748366
STAT,1,YES,1777,14.281099210459733
STAT,1,YES,1787,14.208423308077105
STAT,1,YES,1786,14.211820126951167
STAT,1,YES,1785,14.215612536316495
STAT,2,YES,1870,10.277578736288337
STAT,1,YES,1784,14.220567677191827
STAT,2,YES,1871,10.275571204301896
STAT,1,YES,1783,14.225755331455058
STAT,2,YES,1872,10.273565394429736
STAT,1,YES,1782,14.23162283894528
STAT,2,YES,1873,10.271561834355985
STAT,1,YES,1781,14.238058658793896
STAT,2,YES,1874,10.26956105220608
STAT,1,YES,1780,14.245622679516426
STAT,2,NO,1899,2972.8509928532403
STAT,2,YES,1875,10.26756344819982
STAT,2,YES,1876,10.265569323010082
STAT,2,YES,1877,10.263578727277983
STAT,2,YES,1878,10.261591322424689
STAT,2,YES,1879,10.259606761667504
STAT,1,YES,1769,14.741037226087643
STAT,1,YES,1768,14.915835948854332
STAT,1,YES,1767,15.127578512159857
STAT,1,YES,1766,15.412027873561522
STAT,1,YES,1776,14.300571288683459
STAT,1,YES,1775,14.325333936287407
STAT,2,YES,1880,10.257624676571929
STAT,1,YES,1774,14.35346868406014
STAT,2,YES,1881,10.255644681920172
STAT,1,YES,1773,14.39982396881185
STAT,2,YES,1882,10.253666323776812
STAT,1,YES,1772,14.453970872273175
STAT,2,YES,1883,10.251688938634482
STAT,1,YES,1771,14.528019261393979
STAT,2,YES,1884,10.249711929697167
STAT,1,YES,1770,14.623710321776288
STAT,2,YES,1885,10.247734771350805
STAT,4,NO,1957,667.841887451738
STAT,4,NO,1956,667.9714093435275
STAT,4,NO,1959,667.5829328711724
STAT,4,NO,1958,667.7123944080432
STAT,5+,YES,1888,0.02215245579265339
STAT,5+,YES,1889,0.022148186538775774
STAT,5+,YES,1886,0.02216100197492766
STAT,5+,YES,1887,0.022156727132837565
STAT,5+,YES,1884,0.02216956748547616
STAT,5+,YES,1885,0.022165281767543597
STAT,5+,YES,1882,0.022178159646852838
STAT,5+,YES,1883,0.02217385984504802
STAT,5+,YES,1880,0.02218678423723048
STAT,4,NO,1951,668.6193388207777
STAT,5+,YES,1881,0.022182467552543824
STAT,4,NO,1950,668.7489662379411
STAT,4,NO,1953,668.3601164523936
STAT,4,NO,1952,668.4897213580132
STAT,4,NO,1955,668.1009570363452
STAT,4,NO,1954,668.2305272183257
STAT,4,NO,1968,666.419351848631
STAT,4,NO,1967,666.5485045623964
STAT,4,NO,1969,666.2902272514616
STAT,2,NA,2000,63219.81330925589
STAT,2,NA,2001,63207.56047530773
STAT,2,NA,2002,63195.30998513422
STAT,2,NA,2003,63183.06184215868
STAT,2,NA,2004,63170.8160509353
STAT,2,NA,2005,63158.5726168096
STAT,2,NA,2006,63146.331545563895
STAT,5+,YES,1899,0.02210539443550488
STAT,5+,YES,1897,0.022113977776877528
STAT,5+,YES,1898,0.022109687396014478
STAT,2,NO,1808,3025.9306127886575
STAT,5+,YES,1895,0.02212254842928975
STAT,5+,YES,1896,0.022118264976969504
STAT,2,NO,1809,3025.352343625673
STAT,5+,YES,1893,0.02213110442317333
STAT,4,NO,1960,667.4535049897872
STAT,2,NO,1806,3027.077937100321
STAT,5+,YES,1894,0.022126828177173062
STAT,2,NO,1807,3026.5059554924737
STAT,5+,YES,1891,0.022139648655108066
STAT,4,NO,1962,667.194755767845
STAT,2,NO,1804,3028.1931622702923
STAT,4,NO,1961,667.3241123185679
STAT,5+,YES,1892,0.022135377726319107
STAT,2,NO,1805,3027.6480308397936
STAT,4,NO,1964,666.936151496661
STAT,2,NO,1802,3029.2631125369744
STAT,5+,YES,1890,0.02214391788382554
STAT,4,NO,1963,667.0654356065428
STAT,2,NO,1803,3028.723996688456
STAT,4,NO,1966,666.6776874844784
STAT,2,NO,1800,3030.336651403799
STAT,4,NO,1965,666.8069025648927
STAT,2,NO,1801,3029.7941920438643
STAT,4,NO,1979,665.0001730846328
STAT,4,NO,1978,665.129092896327
STAT,2,NA,2010,63097.39100126343
STAT,2,NA,2011,63085.16182330367
STAT,2,NA,2012,63072.935034543036
STAT,2,NA,2013,63060.71063599781
STAT,2,NA,2014,63048.4886275214
STAT,2,NA,2015,63036.269007868934
STAT,5+,YES,1859,0.022277139531461453
STAT,2,NA,2016,63024.051774813146
STAT,5+,YES,1868,0.022238762002320937
STAT,2,NA,2007,63134.09284306464
STAT,5+,YES,1869,0.022234457186332764
STAT,2,NA,2008,63121.856514931365
STAT,5+,YES,1866,0.022247337606355208
STAT,2,NA,2009,63109.62256623768
STAT,5+,YES,1867,0.02224305599988495
STAT,5+,YES,1864,0.022255868885850853
STAT,5+,YES,1865,0.022251606458318505
STAT,5+,YES,1862,0.022264380105167642
STAT,5+,YES,1863,0.022260125755804737
STAT,4,NO,1971,666.0320541130267
STAT,5+,YES,1860,0.02227288050421169
STAT,4,YES,1798,0.19373234484349078
STAT,4,NO,1970,666.1611286712595
STAT,5+,YES,1861,0.022268631370738118
STAT,4,YES,1799,0.19369590835329054
SIM,4,YES,1997,1
STAT,4,NO,1973,665.7739701186402
STAT,4,YES,1796,0.19380901930297928
STAT,4,NO,1972,665.9030017740564
STAT,4,YES,1797,0.19376994049213125
STAT,4,NO,1975,665.5159643758471
STAT,4,NO,1974,665.6449579332209
STAT,4,NO,1977,665.2580317386481
STAT,4,NO,1976,665.3869889981216
STAT,4,YES,1790,0.19405702816223092
STAT,4,NO,1989,663.712259997867
STAT,4,YES,1791,0.19401875176284478
STAT,4,YES,1794,0.1938997255305296
STAT,4,YES,1795,0.19384821005136904
STAT,4,YES,1792,0.19398453309410205
STAT,4,YES,1793,0.19394036058986858
STAT,5+,YES,1879,0.022191108888150624
STAT,5+,YES,1877,0.022199776749164037
STAT,5+,YES,1878,0.02219544014321432
SIM,4,YES,1988,1
STAT,5+,YES,1875,0.022208461165678213
STAT,5+,YES,1876,0.022204117407328514
STAT,5+,YES,1873,0.02221714872797854
STAT,4,NO,1980,664.8712731795744
STAT,5+,YES,1874,0.022212805932281903
STAT,5+,YES,1871,0.02222581886558998
STAT,4,NO,1982,664.6135375364022
STAT,4,YES,1787,0.1941237860838656
STAT,5+,YES,1872,0.022221487196367008
STAT,4,NO,1981,664.7423942594806
STAT,4,YES,1788,0.19414282963829974
STAT,4,NO,1984,664.3558957618202
STAT,4,YES,1785,0.19399259775093827
STAT,5+,YES,1870,0.022230142167656432
STAT,4,NO,1983,664.4847042835911
STAT,4,YES,1786,0.19406149105833082
STAT,4,NO,1986,664.0983575052295
STAT,4,NO,1985,664.2271131527799
STAT,4,NO,1988,663.8409303779239
STAT,4,YES,1789,0.19413182909082952
STAT,4,NO,1987,663.9696296920218
STAT,2,NO,1831,3012.3221367914803
STAT,4,NO,1913,673.5611963336485
STAT,4,NO,1912,673.6915324709905
STAT,2,NO,1832,3011.7546191647616
STAT,4,NO,1915,673.3006592791901
STAT,4,NO,1914,673.430910084626
STAT,2,NO,1830,3012.88638914954
STAT,4,NO,1917,673.0402078203426
STAT,4,NO,1916,673.1704297638381
STAT,4,NO,1919,672.779740476507
STAT,4,NO,1918,672.9099811036141
SIM,4,YES,1979,1
STAT,2,NO,1839,3007.680525817506
STAT,2,NO,1837,3008.8602652589825
STAT,2,NO,1838,3008.271793040201
STAT,2,NO,1835,3010.028045840137
STAT,2,NO,1836,3009.4455892093415
SIM,4,YES,1971,1
STAT,4,NO,1911,673.8219329723203
STAT,2,NO,1833,3011.1829253943984
STAT,2,NO,1834,3010.6075674615577
STAT,4,NO,1910,673.9524125719923
STAT,4,NO,1924,672.1282049702403
STAT,2,NO,1842,3005.8958058390604
STAT,2,NO,1843,3005.3010427954405
STAT,4,NO,1923,672.2585555394488
STAT,2,NO,1840,3007.0866168116318
STAT,4,NO,1926,671.8674726222265
STAT,4,NO,1925,671.997841392969
STAT,2,NO,1841,3006.4910453818766
STAT,4,NO,1928,671.6067551556268
STAT,4,NO,1927,671.7371074429599
STAT,4,NO,1929,671.4764247876446
SIM,4,YES,1962,1
STAT,2,NO,1848,3002.3464666062696
STAT,2,NO,1849,3001.762561386765
STAT,2,NO,1846,3003.5220667972067
STAT,4,NO,1920,672.6494797580788
STAT,2,NO,1847,3002.9329384380653
STAT,2,NO,1844,3004.7070096328516
STAT,4,NO,1922,672.3888870613875
STAT,2,NO,1845,3004.1138699909748
STAT,4,NO,1921,672.5191956053068
STAT,4,NO,1935,670.6953110785996
STAT,4,NO,1934,670.8253681236407
