1688	1	1000	103322
1689	2	1000	103322
1690	3	1000	103322
1690	4	1000	103322
1690	4	1000	103322
1691	4	1000	103322
1692	6	1000	103322
1692	7	1000	103322
1692	7	1000	103322
1692	7	1000	103322
1692	7	1000	103322
1693	7	1000	103322
1693	7	1000	103322
1693	7	1000	103322
1694	7	1000	103322
1695	9	1000	103322
1696	12	1000	103322
1697	17	1000	103322
1698	17	1000	103322
1699	17	1000	103322
1700	19	1000	103322
1701	26	1000	103322
1702	30	1000	103322
1703	33	1000	103322
1704	35	1000	103322
1705	38	1000	103322
1706	41	1000	103322
1707	48	1000	103322
1708	58	1000	103322
1709	64	1000	103322
1710	72	1000	103322
1711	78	1000	103322
1712	89	1000	103322
1713	95	1000	103322
1714	103	1004	103322
1715	109	1004	103322
1716	121	1006	103322
1717	131	1006	103322
1718	144	1008	103322
1719	157	1008	103322
1720	166	1008	103322
1721	179	1012	103322
1722	192	1012	103322
1723	206	1015	103322
1724	217	1016	103322
1725	230	1016	103322
1726	251	1017	103322
1727	262	1017	103322
1728	270	1017	103322
1729	284	1031	103322
1730	298	1038	103322
1731	317	1045	103322
1732	328	1048	103322
1733	341	1056	103322
1734	367	1062	103322
1735	382	1068	103322
1736	404	1073	103322
1737	420	1086	103322
1738	442	1090	103322
1739	462	1099	103322
1740	482	1109	103322
1741	500	1130	103322
1742	524	1140	103322
1743	544	1152	103322
1744	562	1154	103322
1745	593	1178	103322
1746	622	1204	103322
1747	648	1213	103322
1748	664	1223	103322
1749	688	1239	103322
1750	716	1247	103322
1751	743	1264	103322
1752	770	1272	103322
1753	804	1288	103322
1754	825	1299	103322
1755	861	1323	103322
1756	877	1349	103322
1757	900	1363	103322
1758	931	1387	103322
1759	949	1393	103322
1760	966	1424	103322
1761	998	1443	103322
1762	1033	1473	103322
1763	1058	1492	103322
1764	1104	1521	103322
1765	1151	1562	103322
1766	1186	1582	103322
1767	1212	1604	103322
1768	1242	1633	103322
1769	1282	1683	103322
1770	1323	1698	103322
1771	1370	1744	103322
1772	1409	1774	103322
1773	1436	1806	103322
1774	1478	1834	103322
1775	1510	1856	103322
1776	1556	1890	103322
1777	1580	1919	103322
1778	1622	1955	103322
1779	1663	2001	103322
1780	1701	2023	103322
1781	1722	2051	103322
1782	1748	2081	103322
1783	1768	2121	103322
1784	1795	2142	103322
1785	1804	2187	103322
1786	1824	2227	103322
1787	1842	2256	103322
1788	1866	2295	103322
1789	1899	2338	103322
1790	1915	2383	103322
1791	1932	2418	103322
1792	1946	2465	103322
1793	1980	2507	103322
1794	1995	2533	103322
1795	2022	2568	103322
1796	2052	2621	103322
1797	2072	2658	103322
1798	2113	2690	103322
1799	2142	2737	103322
1800	2167	2790	103322
1801	2190	2840	103322
1802	2205	2879	108483
1803	2236	2913	108483
1804	2256	2970	108483
1805	2283	3027	108483
1806	2312	3069	108483
1807	2348	3121	108483
1808	2375	3154	108483
1809	2402	3204	108483
1810	2440	3243	108483
1811	2461	3310	108483
1812	2480	3356	108483
1813	2509	3402	108483
1814	2529	3449	108483
1815	2544	3498	108483
1816	2579	3550	108483
1817	2613	3589	108483
1818	2641	3638	108483
1819	2646	3688	108483
1820	2662	3741	108483
1821	2685	3791	108483
1822	2723	3842	108483
1823	2747	3883	108483
1824	2759	3930	108483
1825	2790	3986	108483
1826	2807	4033	108483
1827	2842	4091	108483
1828	2865	4160	108483
1829	2872	4197	108483
1830	2893	4253	108483
1831	2917	4308	108483
1832	2920	4363	108483
1833	2941	4396	108483
1834	2960	4448	108483
1835	2976	4498	108483
1836	2993	4564	108483
1837	3004	4615	108483
1838	3032	4678	108483
1839	3060	4757	108483
1840	3097	4825	108483
1841	3125	4884	108483
1842	3148	4920	108483
1843	3172	4976	108483
1844	3192	5035	108483
1845	3211	5112	108483
1846	3231	5165	108483
1847	3268	5225	108483
1848	3286	5290	108483
1849	3318	5371	108483
1850	3331	5434	108483
1851	3361	5502	108483
1852	3390	5554	108483
1853	3407	5619	108483
1854	3423	5683	108483
1855	3448	5750	108483
1856	3478	5811	113644
1857	3487	5875	113644
1858	3506	5938	113644
1859	3533	6015	113644
1860	3547	6080	113644
1861	3586	6134	113644
1862	3605	6199	113644
1863	3624	6280	113644
1864	3652	6368	113644
1865	3698	6428	113644
1866	3731	6497	113644
1867	3747	6566	113644
1868	3786	6626	113644
1869	3825	6721	113644
1870	3831	6778	113644
1871	3861	6847	113644
1872	3869	6905	113644
1873	3882	6965	113644
1874	3919	7054	113644
1875	3938	7120	113644
1876	3977	7201	113644
1877	4015	7282	113644
1878	4040	7363	113644
1879	4072	7439	113644
1880	4096	7525	113644
1881	4142	7614	113644
1882	4184	7693	113644
1883	4200	7765	113644
1884	4234	7845	113644
1885	4255	7916	113644
1886	4264	8003	113644
1887	4300	8129	113644
1888	4338	8210	113644
1889	4375	8278	113644
1890	4399	8360	113644
1891	4428	8430	113644
1892	4473	8534	113644
1893	4488	8607	113644
1894	4535	8700	118805
1895	4571	8776	118805
1896	4587	8859	118805
1897	4603	8943	118805
1898	4634	9038	118805
1899	4659	9129	118805
1900	4708	9249	118805
1901	4749	9336	118805
1902	4775	9410	118805
1903	4816	9523	118805
1904	4851	9616	118805
1905	4883	9725	118805
1906	4925	9809	118805
1907	4967	9912	118805
1908	4994	10008	118805
1909	5058	10119	118805
1910	5111	10231	118805
1911	5155	10313	118805
1912	5205	10412	118805
1913	5223	10506	118805
1914	5279	10615	118805
1915	5321	10717	118805
1916	5349	10805	118805
1917	5396	10930	118805
1918	5428	11033	118805
1919	5479	11134	118805
1920	5501	11222	118805
1921	5558	11355	118805
1922	5595	11452	118805
1923	5594	11544	118805
1924	5641	11656	118805
1925	5673	11741	118805
1926	5716	11858	123965
1927	5739	11981	123965
1928	5787	12090	123965
1929	5839	12200	123965
1930	5878	12305	123965
1931	5947	12444	123965
1932	6004	12527	123965
1933	6057	12648	123965
1934	6100	12800	123965
1935	6159	12903	123965
1936	6220	13029	123965
1937	6263	13171	123965
1938	6319	13277	123965
1939	6354	13389	123965
1940	6392	13508	123965
1941	6426	13595	123965
1942	6480	13734	123965
1943	6518	13841	123965
1944	6567	13944	123965
1945	6621	14088	123965
1946	6656	14209	123965
1947	6687	14346	123965
1948	6731	14486	123965
1949	6797	14649	123965
1950	6835	14781	123965
1951	6934	14935	123965
1952	6990	15085	123965
1953	7048	15216	129126
1954	7092	15346	129126
1955	7115	15467	129126
1956	7195	15635	129126
1957	7263	15791	129126
1958	7299	15917	129126
1959	7339	16042	129126
1960	7382	16186	129126
1961	7465	16355	129126
1962	7527	16525	129126
1963	7589	16673	129126
1964	7642	16813	129126
1965	7696	16963	129126
1966	7791	17122	129126
1967	7844	17245	129126
1968	7906	17415	129126
1969	7968	17553	129126
1970	8040	17697	129126
1971	8107	17828	129126
1972	8178	18010	129126
1973	8234	18167	129126
1974	8278	18302	129126
1975	8335	18459	129126
1976	8376	18610	134324
1977	8423	18765	134324
1978	8498	18935	134324
1979	8542	19085	134324
1980	8587	19222	134324
1981	8651	19409	134324
1982	8710	19552	134324
1983	8782	19719	134324
1984	8831	19869	134324
1985	8899	20078	134324
1986	8978	20252	134324
1987	9020	20423	134324
1988	9057	20562	134324
1989	9156	20789	134324
1990	9230	20964	134324
1991	9276	21152	134324
1992	9345	21305	134324
1993	9451	21519	134324
1994	9551	21715	139485
1995	9615	21893	139485
1996	9642	22081	139485
1997	9716	22274	139485
1998	9799	22440	139485
1999	9892	22612	139485
2000	9980	22802	139485
2001	10069	22990	139485
2002	10164	23185	139485
2003	10261	23371	139485
2004	10309	23593	139485
2005	10378	23776	139485
2006	10444	23945	139485
2007	10507	24132	139485
2008	10588	24319	139485
2009	10638	24572	144646
2010	10687	24809	144646
2011	10768	25050	144646
2012	10846	25244	144646
