Source,Age,NCIY,Date,freq
STAT,15to49,1,1958,19531.08391819112
STAT,15to49,1,1951,19557.608681997695
STAT,15to49,1,1952,19553.81691494671
STAT,15to49,1,1950,19561.401131785027
STAT,15to49,1,1955,19542.44635641536
STAT,15to49,1,1956,19538.65792939353
STAT,15to49,1,1953,19550.025898084128
STAT,15to49,1,1954,19546.235693840357
SIM,0to14,0,1890,146898
SIM,0to14,0,1891,146873
SIM,0to14,0,1892,146848
SIM,0to14,0,1893,146825
STAT,15to49,1,1968,19493.267824251358
STAT,15to49,1,1969,19489.49036479383
STAT,15to49,1,1962,19515.947341043127
STAT,15to49,1,1963,19512.165468156887
STAT,15to49,1,1960,19523.51375444885
STAT,15to49,1,1961,19519.730091508027
STAT,15to49,1,1966,19500.82470388764
STAT,15to49,1,1967,19497.045926809355
STAT,15to49,1,1964,19508.384432788236
STAT,15to49,1,1965,19504.604192294155
SIM,0to14,0,1894,146792
SIM,0to14,0,1895,146741
SIM,0to14,0,1896,146717
SIM,0to14,0,1897,146698
SIM,0to14,0,1898,146663
SIM,0to14,0,1899,146636
SIM,0to14,0,1880,147220
SIM,0to14,0,1881,147202
SIM,0to14,0,1882,147155
STAT,15to49,1,1979,19451.749397063533
STAT,15to49,1,1973,19474.38658168385
STAT,15to49,1,1974,19470.61212355642
STAT,15to49,1,1971,19481.937284306798
STAT,15to49,1,1972,19478.16163730497
STAT,15to49,1,1977,19459.29248576261
STAT,15to49,1,1978,19455.520590957443
STAT,15to49,1,1975,19466.838275512033
STAT,15to49,1,1976,19463.065055544783
SIM,0to14,0,1883,147118
SIM,0to14,0,1884,147096
SIM,0to14,0,1885,147060
SIM,0to14,0,1886,147037
SIM,0to14,0,1887,147007
SIM,0to14,0,1888,146973
STAT,15to49,1,1970,19485.713523806597
SIM,0to14,0,1889,146938
STAT,15to49,1,1984,19432.90476106997
STAT,15to49,1,1985,19429.13822087257
STAT,15to49,1,1982,19440.44026819972
STAT,15to49,1,1983,19436.67211308069
STAT,15to49,1,1988,19417.843486364745
STAT,15to49,1,1989,19414.080186775373
STAT,15to49,1,1986,19425.372496329754
STAT,15to49,1,1987,19421.607586562724
STAT,15to49,1,1980,19447.978929724362
STAT,15to49,1,1981,19444.20921299048
STAT,15to49,1,1995,19391.516421200206
STAT,15to49,1,1996,19387.758325048442
STAT,15to49,1,1993,19399.03472564809
STAT,15to49,1,1994,19395.275217187038
STAT,15to49,1,1999,19376.488146473825
STAT,15to49,1,1997,19384.000918441692
STAT,15to49,1,1998,19380.244193803912
STAT,15to49,1,1991,19406.555939072245
STAT,15to49,1,1992,19402.79496105741
STAT,15to49,1,1990,19410.317675768587
SIM,0to14,0,1858,147918
SIM,0to14,0,1859,147894
SIM,0to14,0,1854,147979
SIM,0to14,0,1855,148021
SIM,0to14,0,1856,147970
SIM,0to14,0,1857,147939
SIM,15to49,0,2005,312218
SIM,15to49,0,2004,312294
SIM,15to49,0,2007,312082
SIM,15to49,0,2006,312143
SIM,15to49,0,2001,312491
SIM,15to49,0,2000,312531
SIM,15to49,0,2003,312344
SIM,15to49,0,2002,312436
SIM,15to49,0,2009,311985
SIM,15to49,0,2008,312030
SIM,-1,0,2010,52
SIM,0to14,0,1870,147538
SIM,0to14,0,1871,147523
SIM,15to49,0,2010,311878
SIM,15to49,0,2012,311762
SIM,15to49,0,2011,311801
SIM,15to49,0,2014,311610
SIM,15to49,0,2013,311704
SIM,0to14,0,1872,147479
SIM,0to14,0,1873,147449
SIM,0to14,0,1874,147404
SIM,0to14,0,1875,147379
SIM,0to14,0,1876,147353
SIM,-1,0,2013,46
SIM,0to14,0,1877,147330
SIM,-1,0,2014,56
SIM,0to14,0,1878,147283
SIM,-1,0,2011,48
SIM,0to14,0,1879,147247
SIM,-1,0,2012,44
SIM,0to14,0,1860,147870
SIM,0to14,0,1869,147556
SIM,0to14,0,1861,147826
SIM,0to14,0,1862,147782
SIM,0to14,0,1863,147761
SIM,0to14,0,1864,147732
SIM,0to14,0,1865,147678
SIM,0to14,0,1866,147631
SIM,0to14,0,1867,147617
SIM,0to14,0,1868,147600
SIM,-1,0,2008,41
SIM,-1,0,2009,58
SIM,-1,0,2006,38
SIM,-1,0,2007,56
SIM,-1,0,2004,55
SIM,-1,0,2005,51
SIM,-1,0,2002,51
SIM,-1,0,2003,57
SIM,-1,0,2000,71
SIM,-1,0,2001,53
STAT,15to49,1,1904,19736.56231889833
STAT,15to49,1,1905,19732.737146388383
STAT,15to49,1,1902,19744.21986296526
STAT,15to49,1,1903,19740.389882690288
STAT,15to49,1,1908,19721.274443246097
STAT,15to49,1,1909,19717.456996108693
STAT,15to49,1,1906,19728.914253766412
STAT,15to49,1,1907,19725.093435056733
STAT,15to49,1,1900,19751.886697897025
STAT,15to49,1,1901,19748.052192500752
STAT,15to49,1,1915,19694.56836173773
STAT,15to49,1,1916,19690.753990663463
STAT,15to49,1,1913,19702.196673934075
STAT,15to49,1,1914,19698.382548192185
STAT,15to49,1,1919,19679.309308226188
STAT,15to49,1,1917,19686.939366172395
STAT,15to49,1,1918,19683.124461155483
STAT,15to49,1,1911,19709.825535117507
STAT,15to49,1,1912,19706.010923698122
STAT,15to49,1,1910,19713.64079367027
STAT,15to49,0,1861,313951.0117378999
STAT,15to49,0,1860,314012.3580645465
STAT,15to49,0,1867,313584.4258701823
STAT,15to49,0,1866,313645.29903256363
STAT,15to49,0,1869,313462.96549893846
STAT,15to49,0,1868,313523.64799018943
STAT,15to49,0,1863,313828.4750353427
STAT,15to49,0,1862,313889.71278524987
SIM,50+,1,1875,1
STAT,15to49,0,1865,313706.269559132
SIM,50+,1,1876,1
STAT,15to49,0,1864,313767.3279471949
SIM,50+,0,1904,256630
STAT,15to49,0,1870,313402.3586102285
SIM,50+,0,1905,256562
SIM,50+,0,1906,256510
STAT,15to49,0,1872,313281.36121719045
SIM,50+,0,1907,256447
STAT,15to49,0,1871,313341.83739105205
SIM,50+,0,1908,256388
SIM,50+,0,1909,256356
STAT,15to49,0,1878,312918.7552801504
STAT,15to49,0,1877,312979.2260119737
STAT,15to49,0,1879,312858.24514724547
SIM,50+,0,1900,256838
STAT,15to49,0,1874,313160.4950442378
SIM,50+,0,1901,256789
STAT,15to49,0,1873,313220.91844926064
SIM,50+,0,1902,256720
STAT,15to49,0,1876,313039.6635956812
SIM,50+,0,1903,256671
STAT,15to49,0,1875,313100.074335347
STAT,15to49,0,1849,314682.9644271992
STAT,15to49,0,1848,314743.27496031567
SIM,0to14,0,1913,146184
SIM,0to14,0,1914,146141
SIM,0to14,0,1915,146123
SIM,0to14,0,1916,146082
SIM,0to14,0,1917,146061
SIM,0to14,0,1918,146033
SIM,0to14,0,1919,146007
STAT,15to49,0,1845,314924.01675119885
STAT,15to49,0,1844,314984.5018397536
STAT,15to49,0,1847,314803.5325080917
STAT,15to49,0,1846,314863.77334853576
STAT,15to49,0,1841,315166.16374867846
SIM,0to14,0,1910,146284
STAT,15to49,0,1840,315227.02402022167
SIM,0to14,0,1911,146248
STAT,15to49,0,1843,315044.9212596174
SIM,0to14,0,1912,146218
STAT,15to49,0,1842,315105.4479182618
STAT,15to49,0,1859,314073.66924072924
SIM,0to14,0,1902,146532
SIM,0to14,0,1903,146503
SIM,0to14,0,1904,146475
STAT,15to49,0,1850,314622.561143415
SIM,0to14,0,1905,146434
SIM,0to14,0,1906,146396
SIM,0to14,0,1907,146379
SIM,0to14,0,1908,146344
SIM,0to14,0,1909,146313
STAT,15to49,0,1856,314257.5090764886
STAT,15to49,0,1855,314318.67223879264
STAT,15to49,0,1858,314134.98037813767
STAT,15to49,0,1857,314196.2737810879
STAT,15to49,0,1852,314501.37807513657
STAT,15to49,0,1851,314562.03644455684
SIM,0to14,0,1900,146597
STAT,15to49,0,1854,314379.69408933684
SIM,0to14,0,1901,146567
STAT,15to49,0,1853,314440.5948435157
STAT,15to49,0,1827,316033.48751587217
STAT,15to49,0,1826,316094.82291822974
STAT,15to49,0,1829,315909.67539645126
STAT,15to49,0,1828,315971.5647597762
STAT,15to49,0,1823,316276.4756865104
STAT,15to49,0,1822,316336.67708366294
STAT,15to49,0,1825,316156.0115759102
STAT,15to49,0,1824,316215.94152823737
STAT,15to49,0,1821,316396.30454322655
STAT,15to49,0,1820,316455.7670521655
STAT,15to49,0,1838,315350.0024213731
STAT,15to49,0,1837,315411.6700416748
STAT,15to49,0,1839,315288.6371617068
STAT,15to49,0,1834,315598.27798670734
STAT,15to49,0,1833,315660.57405012025
STAT,15to49,0,1836,315473.5491128463
STAT,15to49,0,1835,315535.55083221715
STAT,15to49,0,1830,315847.81695986196
STAT,15to49,0,1832,315723.1226608213
STAT,15to49,0,1831,315785.5312814
STAT,15to49,0,1809,317123.26705913735
STAT,15to49,0,1808,317186.7453640858
STAT,15to49,0,1805,317380.8238283619
STAT,15to49,0,1804,317463.3581654395
STAT,15to49,0,1807,317250.7449552177
STAT,15to49,0,1806,317315.82073881227
STAT,15to49,0,1801,317638.85695415264
STAT,15to49,0,1800,317696.6419640383
STAT,15to49,0,1803,317511.0375738403
STAT,15to49,0,1802,317574.7443023023
STAT,15to49,0,1819,316514.524286041
STAT,15to49,0,1816,316693.4516905089
STAT,15to49,0,1815,316753.25395199045
STAT,15to49,0,1818,316574.01423648535
STAT,15to49,0,1817,316633.7355515967
STAT,15to49,0,1812,316935.5942775293
STAT,15to49,0,1811,316997.71594269585
STAT,15to49,0,1814,316813.4354639626
STAT,15to49,0,1813,316874.19479620724
STAT,15to49,0,1810,317059.8892857763
SIM,15to49,0,1939,316640
SIM,50+,0,1970,253034
SIM,50+,0,1971,252953
SIM,50+,0,1972,252921
STAT,15to49,1,1764,20276.16008828817
STAT,15to49,1,1765,20271.745008778485
SIM,15to49,0,1940,316592
STAT,15to49,1,1762,20286.283660389272
SIM,15to49,0,1941,316519
STAT,15to49,1,1763,20281.106445157537
STAT,15to49,1,1768,20260.05792054891
STAT,15to49,1,1769,20254.81723871818
STAT,15to49,1,1766,20267.948815926575
STAT,15to49,1,1767,20264.33267903558
SIM,15to49,0,1946,316189
SIM,50+,0,1973,252863
SIM,15to49,0,1947,316091
SIM,50+,0,1974,252797
SIM,50+,0,1975,252746
SIM,15to49,0,1948,316040
SIM,50+,0,1976,252708
SIM,15to49,0,1949,315972
SIM,15to49,0,1942,316455
SIM,50+,0,1977,252635
STAT,15to49,1,1760,20295.4062963918
SIM,50+,0,1978,252582
SIM,15to49,0,1943,316372
STAT,15to49,1,1761,20291.544119531005
SIM,15to49,0,1944,316302
SIM,50+,0,1979,252517
SIM,15to49,0,1945,316261
SIM,50+,0,1980,252491
SIM,50+,0,1981,252420
SIM,50+,0,1982,252370
SIM,50+,0,1983,252331
STAT,15to49,1,1775,20236.874501676924
SIM,15to49,0,1950,315927
STAT,15to49,1,1776,20233.168922874134
SIM,15to49,0,1951,315841
STAT,15to49,1,1773,20243.300876447996
SIM,15to49,0,1952,315764
STAT,15to49,1,1774,20238.066802162273
STAT,15to49,1,1779,20222.173918008346
STAT,15to49,1,1777,20230.430830777692
STAT,15to49,1,1778,20226.26364766371
SIM,15to49,0,1957,315461
SIM,50+,0,1984,252254
SIM,50+,0,1985,252208
SIM,15to49,0,1958,315367
SIM,15to49,0,1959,315303
SIM,50+,0,1986,252156
SIM,50+,0,1987,252099
SIM,50+,0,1988,252058
SIM,15to49,0,1953,315717
STAT,15to49,1,1771,20249.112392110183
SIM,15to49,0,1954,315639
SIM,50+,0,1989,252004
STAT,15to49,1,1772,20246.526314882845
SIM,15to49,0,1955,315584
SIM,15to49,0,1956,315513
STAT,15to49,1,1770,20252.574899695606
SIM,50+,0,1950,254110
SIM,15to49,0,1960,315227
SIM,50+,0,1959,253616
STAT,15to49,1,1786,20194.290655345056
SIM,15to49,0,1961,315176
STAT,15to49,1,1787,20189.958130346793
SIM,15to49,0,1962,315085
STAT,15to49,1,1784,20204.044440015397
SIM,15to49,0,1963,315055
STAT,15to49,1,1785,20198.443109165317
STAT,15to49,1,1788,20185.441974254965
STAT,15to49,1,1789,20182.190256313337
SIM,15to49,0,1968,314693
SIM,50+,0,1951,254069
SIM,15to49,0,1969,314620
SIM,50+,0,1952,254004
SIM,50+,0,1953,253952
SIM,50+,0,1954,253887
SIM,15to49,0,1964,314964
SIM,50+,0,1955,253833
STAT,15to49,1,1782,20211.581826667672
SIM,15to49,0,1965,314918
SIM,50+,0,1956,253796
STAT,15to49,1,1783,20207.014550435884
SIM,15to49,0,1966,314825
SIM,50+,0,1957,253732
STAT,15to49,1,1780,20219.037268536405
SIM,15to49,0,1967,314758
SIM,50+,0,1958,253673
STAT,15to49,1,1781,20215.28391386258
SIM,50+,0,1960,253568
SIM,50+,0,1961,253517
SIM,15to49,0,1971,314499
STAT,15to49,1,1797,20148.79766205996
SIM,15to49,0,1972,314445
STAT,15to49,1,1798,20145.07465855931
SIM,15to49,0,1973,314376
STAT,15to49,1,1795,20156.38914209082
SIM,15to49,0,1974,314287
STAT,15to49,1,1796,20152.581076063954
STAT,15to49,1,1799,20141.425141324093
SIM,15to49,0,1970,314556
SIM,15to49,0,1979,313988
SIM,50+,0,1962,253449
SIM,50+,0,1963,253403
STAT,15to49,1,1790,20176.677134606893
SIM,50+,0,1964,253341
SIM,50+,0,1965,253295
SIM,50+,0,1966,253242
SIM,15to49,0,1975,314245
STAT,15to49,1,1793,20164.36192986347
SIM,15to49,0,1976,314140
SIM,50+,0,1967,253176
STAT,15to49,1,1794,20160.72880450055
SIM,15to49,0,1977,314122
SIM,50+,0,1968,253143
STAT,15to49,1,1791,20172.578567233308
SIM,15to49,0,1978,314025
SIM,50+,0,1969,253092
STAT,15to49,1,1792,20168.380432032747
SIM,50+,0,1937,254822
SIM,15to49,0,1982,313752
SIM,50+,0,1938,254757
SIM,15to49,0,1983,313705
SIM,15to49,0,1984,313627
SIM,50+,0,1939,254711
SIM,15to49,0,1985,313547
SIM,15to49,0,1980,313872
SIM,15to49,0,1981,313841
SIM,50+,0,1930,255196
SIM,50+,0,1931,255134
SIM,50+,0,1932,255078
SIM,50+,0,1933,255031
SIM,15to49,0,1986,313476
SIM,50+,0,1934,254978
SIM,15to49,0,1987,313443
SIM,50+,0,1935,254919
SIM,15to49,0,1988,313370
SIM,50+,0,1936,254874
SIM,15to49,0,1989,313267
SIM,15to49,0,1993,313037
SIM,50+,0,1948,254219
SIM,15to49,0,1994,312953
SIM,50+,0,1949,254165
SIM,15to49,0,1995,312885
SIM,15to49,0,1996,312826
SIM,15to49,0,1990,313240
SIM,15to49,0,1991,313139
SIM,15to49,0,1992,313084
SIM,50+,0,1940,254640
SIM,50+,0,1941,254598
SIM,50+,0,1942,254539
SIM,50+,0,1943,254499
SIM,15to49,0,1997,312750
SIM,50+,0,1944,254448
SIM,15to49,0,1998,312692
SIM,50+,0,1945,254376
SIM,15to49,0,1999,312639
SIM,50+,0,1946,254322
SIM,50+,0,1947,254278
SIM,50+,0,1915,256010
STAT,15to49,0,1881,312737.1066371564
SIM,50+,0,1916,255948
STAT,15to49,0,1880,312797.69286353583
SIM,50+,0,1917,255909
STAT,15to49,0,1883,312615.8134519946
SIM,50+,0,1918,255855
STAT,15to49,0,1882,312676.4780798179
SIM,50+,0,1919,255792
SIM,50+,1,1855,1
STAT,15to49,0,1889,312251.5390101293
STAT,15to49,0,1888,312312.23779249215
SIM,50+,0,1910,256291
SIM,50+,0,1911,256231
STAT,15to49,0,1885,312494.40403044247
SIM,50+,0,1912,256168
STAT,15to49,0,1884,312555.11922982504
SIM,50+,0,1913,256119
STAT,15to49,0,1887,312372.9542051855
SIM,50+,0,1914,256063
STAT,15to49,0,1886,312433.679482416
SIM,50+,0,1926,255411
STAT,15to49,0,1892,312069.6222720418
SIM,50+,0,1927,255357
STAT,15to49,0,1891,312130.2236959582
SIM,50+,0,1928,255305
STAT,15to49,0,1894,311948.5493787938
SIM,50+,0,1929,255241
STAT,15to49,0,1893,312009.0637390652
STAT,15to49,0,1890,312190.8653209353
STAT,15to49,0,1899,311646.57913899864
SIM,50+,0,1920,255742
SIM,50+,0,1921,255688
SIM,50+,0,1922,255643
STAT,15to49,0,1896,311827.64786880685
SIM,50+,0,1923,255583
STAT,15to49,0,1895,311888.07807516056
SIM,50+,0,1924,255513
STAT,15to49,0,1898,311706.90361207136
SIM,50+,0,1925,255473
STAT,15to49,0,1897,311767.2580402764
STAT,15to49,1,1805,20119.66030316205
STAT,15to49,1,1806,20115.883532015097
STAT,15to49,1,1803,20126.935310113655
STAT,15to49,1,1804,20123.28022664319
STAT,15to49,1,1809,20104.268169128394
STAT,15to49,1,1807,20112.078220949006
STAT,15to49,1,1808,20108.187750178487
STAT,15to49,1,1801,20134.22312370042
STAT,15to49,1,1802,20130.59377233967
STAT,15to49,1,1800,20137.818385152656
STAT,15to49,1,1816,20076.148733286238
STAT,15to49,1,1817,20072.100612294504
STAT,15to49,1,1814,20084.259171313992
STAT,15to49,1,1815,20080.208768665103
STAT,15to49,1,1818,20068.057917765953
STAT,15to49,1,1819,20064.063809517447
SIM,15to49,1,1854,19922
SIM,15to49,1,1856,19954
SIM,15to49,1,1855,19934
SIM,15to49,1,1858,19933
STAT,15to49,1,1812,20092.399485719416
SIM,15to49,1,1857,19925
STAT,15to49,1,1813,20088.32026841177
STAT,15to49,1,1810,20100.43313393015
SIM,15to49,1,1859,19918
STAT,15to49,1,1811,20096.425425781435
STAT,15to49,1,1827,20033.077027669944
STAT,15to49,1,1828,20029.30486563702
STAT,15to49,1,1825,20040.64374733149
STAT,15to49,1,1826,20036.85685458011
STAT,15to49,1,1829,20025.533503330673
STAT,15to49,1,1820,20060.04743587734
STAT,15to49,1,1823,20048.34932426891
