20170807-163153:012,0,1,1,1,0,FALSE,29.865
20170807-170006:769,0,1,1,1,0,FALSE,13.702
20170807-174355:504,1,1,1,1,0,FALSE,3.995
20170807-180456:438,1,1,1,1,0,FALSE,3.847
20170807-181427:185,1,1,1,1,0,FALSE,4.938
