20170806-210253:562,1,1,1,0,0,FALSE,3.369
20170806-211044:539,1,1,1,0,0,FALSE,3.334
20170806-211857:586,1,1,1,0,0,FALSE,3.391
20170806-212553:740,1,1,1,0,0,FALSE,3.786
20170806-213158:064,1,1,1,0,0,FALSE,3.531
