Source,Age,NCIY,Date,freq
STAT,15to49,1,1897,4944.801765598597
STAT,15to49,1,1894,4947.895749630968
STAT,15to49,1,1895,4946.829280260272
STAT,15to49,1,1898,4943.7921612551545
STAT,15to49,1,1899,4942.810340641841
SIM,50+,0,1863,64717
SIM,0to14,0,2015,141
SIM,50+,0,1864,64711
SIM,50+,1,1922,1
SIM,50+,0,1865,64683
SIM,50+,0,1866,64683
SIM,50+,0,1867,64669
STAT,15to49,1,1892,4949.875702302678
SIM,50+,0,1868,64656
STAT,15to49,1,1893,4948.857930942022
SIM,50+,0,1869,64634
STAT,15to49,1,1890,4951.9974344620105
STAT,15to49,1,1891,4950.917704837608
SIM,15to49,0,1858,80548
SIM,50+,1,1943,1
SIM,15to49,0,1859,80524
SIM,15to49,0,1854,80370
SIM,15to49,0,1855,80585
SIM,50+,1,1940,1
SIM,15to49,0,1856,80578
SIM,15to49,0,1857,80556
STAT,50+,0,2009,59550.693352857204
SIM,15to49,0,1861,80506
SIM,15to49,0,1862,80460
SIM,15to49,0,1863,80465
SIM,15to49,0,1864,80422
STAT,50+,0,2011,59527.59429601243
STAT,50+,0,2010,59539.14127132417
SIM,15to49,0,1860,80490
SIM,15to49,0,1869,80355
STAT,50+,0,2015,59481.45998188053
STAT,50+,0,2014,59492.985794346016
STAT,50+,0,2013,59504.51657848703
STAT,50+,0,2012,59516.05268634521
SIM,15to49,0,1865,80433
SIM,15to49,0,1866,80409
SIM,15to49,0,1867,80384
SIM,15to49,0,1868,80360
STAT,50+,0,2016,59469.93861559548
SIM,15to49,0,1872,80293
SIM,15to49,0,1873,80280
SIM,15to49,0,1874,80265
SIM,15to49,0,1875,80253
SIM,15to49,0,1870,80321
SIM,15to49,0,1871,80316
SIM,15to49,0,1876,80223
SIM,15to49,0,1877,80224
SIM,15to49,0,1878,80192
SIM,15to49,0,1879,80175
STAT,0to14,0,2001,35986.96896363119
STAT,0to14,0,2002,35980.001121414905
STAT,0to14,0,2000,35993.937308074324
SIM,0to14,0,2000,35879
STAT,0to14,0,2005,35959.09801610993
SIM,0to14,0,2001,35867
STAT,0to14,0,2006,35952.13002793174
SIM,0to14,0,2002,35858
STAT,0to14,0,2003,35973.03347474404
SIM,0to14,0,2003,35854
STAT,0to14,0,2004,35966.06581579253
SIM,15to49,0,1883,80109
SIM,15to49,0,1884,80085
SIM,15to49,0,1885,80076
SIM,15to49,0,1886,80059
SIM,15to49,0,1880,80179
SIM,15to49,0,1881,80146
SIM,15to49,0,1882,80129
SIM,0to14,0,2004,35846
SIM,0to14,0,2005,35839
SIM,0to14,0,2006,35834
SIM,0to14,0,2007,35826
SIM,0to14,0,2008,35811
SIM,15to49,0,1887,80043
SIM,0to14,0,2009,35809
SIM,15to49,0,1888,80026
SIM,15to49,0,1889,80009
STAT,0to14,0,2012,35910.32470094632
STAT,0to14,0,2013,35903.359727087685
STAT,0to14,0,2010,35924.2579233837
STAT,0to14,0,2011,35917.290860822366
STAT,0to14,0,2016,35882.47456630211
STAT,0to14,0,2017,2416.071482246413
STAT,0to14,0,2014,35896.39621841492
STAT,0to14,0,2015,35889.43442741273
SIM,15to49,0,1894,79913
SIM,15to49,0,1895,79917
SIM,15to49,0,1896,79878
SIM,15to49,0,1897,79873
SIM,15to49,0,1890,79990
STAT,50+,0,2000,59654.79496110173
SIM,15to49,0,1891,79973
SIM,15to49,0,1892,79943
SIM,15to49,0,1893,79955
STAT,50+,0,2004,59608.514955478124
STAT,0to14,0,2009,35931.22561694478
STAT,50+,0,2003,59620.085745331155
STAT,50+,0,2002,59631.656657698666
STAT,0to14,0,2007,35945.161880270614
STAT,50+,0,2001,59643.22679347647
STAT,0to14,0,2008,35938.19368044455
SIM,15to49,0,1898,79864
STAT,50+,0,2008,59562.25035868133
SIM,15to49,0,1899,79820
STAT,50+,0,2007,59573.811844820135
STAT,50+,0,2006,59585.37715533921
STAT,50+,0,2005,59596.94515668406
STAT,15to49,1,1926,4917.120516204913
STAT,15to49,1,1927,4916.15674630148
STAT,15to49,1,1924,4919.069172626557
STAT,15to49,1,1925,4918.093125308461
STAT,15to49,1,1928,4915.19928589286
STAT,15to49,1,1929,4914.2480376698195
SIM,15to49,1,1964,4880
SIM,15to49,1,1963,4874
SIM,15to49,1,1966,4864
SIM,15to49,1,1965,4860
SIM,15to49,1,1968,4861
STAT,15to49,1,1922,4921.009069633254
SIM,15to49,1,1967,4872
STAT,15to49,1,1923,4920.035771047392
STAT,15to49,1,1920,4922.976258241635
SIM,15to49,1,1969,4859
STAT,15to49,1,1921,4921.986098048897
SIM,15to49,1,1960,4866
SIM,15to49,1,1962,4868
SIM,15to49,1,1961,4870
STAT,15to49,1,1937,4906.71383815985
STAT,15to49,1,1938,4905.774125821884
STAT,15to49,1,1935,4908.58867314732
STAT,15to49,1,1936,4907.652479037166
STAT,15to49,1,1939,4904.8335662117415
SIM,15to49,1,1975,4847
SIM,15to49,1,1974,4874
STAT,15to49,1,1930,4913.295395680471
SIM,15to49,1,1977,4857
SIM,15to49,1,1976,4858
SIM,15to49,1,1979,4844
STAT,15to49,1,1933,4910.463832585555
SIM,15to49,1,1978,4856
STAT,15to49,1,1934,4909.525692220179
STAT,15to49,1,1931,4912.348680347241
STAT,15to49,1,1932,4911.404523324824
SIM,15to49,1,1971,4865
SIM,15to49,1,1970,4866
