20170806-210731:871,0,1,1,0,0,FALSE,9.052
20170806-212104:638,0,1,1,0,0,FALSE,9.092
20170806-213248:311,0,1,1,0,0,FALSE,9.014
20170806-214614:190,0,1,1,0,0,FALSE,8.949
20170806-210731:871,0,1,1,0,0,FALSE,9.352
20170806-212104:638,0,1,1,0,0,FALSE,9.21
20170806-213248:311,0,1,1,0,0,FALSE,9.077
20170806-214614:190,0,1,1,0,0,FALSE,9.093
