Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-172154:006,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594732,15625,TRUE,58439,1y,10y,124427,249679,249679,1/1/1855,01/01/2015,39.53809783,206.5250517,2.26E-06,src/main/resources/valipop/results/batch54-fs/20180706-172154:006,0,0,0.25,0.1,TRUE,147,5747.778616,NONE,96,344.0226835
20180706-171915:865,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596564,15625,TRUE,58439,1y,10y,125060,250550,250550,1/1/1855,01/01/2015,45.25544385,378.0884196,2.64E-06,src/main/resources/valipop/results/batch54-fs/20180706-171915:865,0,0,0.05,0,TRUE,147,5833.577344,NONE,11,369.15315
20180706-172253:842,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594027,15625,TRUE,58439,1y,10y,124300,249614,249614,1/1/1855,01/01/2015,46.71153329,215.5663198,2.80E-06,src/main/resources/valipop/results/batch54-fs/20180706-172253:842,0,0,0.3,0.15,TRUE,147,5803.909712,NONE,111,342.3648686
20180706-172301:693,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594555,15625,TRUE,58439,1y,10y,124363,249485,249485,1/1/1855,01/01/2015,43.98475381,226.2110912,1.58E-06,src/main/resources/valipop/results/batch54-fs/20180706-172301:693,0,0,0.35,0.2,TRUE,147,5768.423536,NONE,78,341.4141092
20180706-172320:840,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591969,15625,TRUE,58439,1y,10y,123999,248477,248477,1/1/1855,01/01/2015,40.32039892,216.1478292,2.65E-06,src/main/resources/valipop/results/batch54-fs/20180706-172320:840,0,0,0.25,0.05,TRUE,147,5548.183824,NONE,54,339.3003256
20180706-173145:349,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,617026,15625,TRUE,58439,1y,10y,129318,259195,259195,1/1/1855,01/01/2015,40.81509182,211.5347545,2.95E-06,src/main/resources/valipop/results/batch54-fs/20180706-173145:349,0,0,0.25,0.1,TRUE,147,5793.456656,NONE,76,347.3530715
20180706-172942:794,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595312,15625,TRUE,58439,1y,10y,124571,250127,250127,1/1/1855,01/01/2015,42.59520871,346.9034659,2.73E-06,src/main/resources/valipop/results/batch54-fs/20180706-172942:794,0,0,0.25,0,TRUE,147,5879.96736,NONE,9,353.7134931
20180706-173314:630,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593525,15625,TRUE,58439,1y,10y,124246,248986,248986,1/1/1855,01/01/2015,42.78437326,196.4312896,2.77E-06,src/main/resources/valipop/results/batch54-fs/20180706-173314:630,0,0,0.35,0.2,TRUE,147,5901.224544,NONE,22,336.0843046
20180706-173300:041,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663846,15625,TRUE,58439,1y,10y,139055,278689,278689,1/1/1855,01/01/2015,48.79073246,212.4075276,2.09E-06,src/main/resources/valipop/results/batch54-fs/20180706-173300:041,0,0,0.3,0.15,TRUE,147,6093.87916,NONE,24,347.4819381
20180706-173317:946,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,657252,15625,TRUE,58439,1y,10y,137507,275936,275936,1/1/1855,01/01/2015,43.70997007,219.1481941,1.93E-06,src/main/resources/valipop/results/batch54-fs/20180706-173317:946,0,0,0.25,0.05,TRUE,147,6095.647024,NONE,104,370.4993123
20180706-173229:801,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593686,15625,TRUE,58439,1y,10y,124218,249290,249290,1/1/1855,01/01/2015,45.88559725,371.039183,2.49E-06,src/main/resources/valipop/results/batch54-fs/20180706-173229:801,0,0,0.05,0,TRUE,147,5897.560448,NONE,17,378.3643426
20180706-174147:078,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664006,15625,TRUE,58439,1y,10y,139038,278913,278913,1/1/1855,01/01/2015,49.37978438,229.7219523,2.54E-06,src/main/resources/valipop/results/batch54-fs/20180706-174147:078,0,0,0.35,0.1,TRUE,147,5942.665128,NONE,22,355.0829665
20180706-174251:403,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594241,15625,TRUE,58439,1y,10y,124420,249344,249344,1/1/1855,01/01/2015,46.12499042,196.3909546,2.66E-06,src/main/resources/valipop/results/batch54-fs/20180706-174251:403,0,0,0.35,0.25,TRUE,147,5925.638432,NONE,16,340.5508242
