Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180706-184040:306,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189572,31250,TRUE,58439,1y,10y,248782,499121,499121,1/1/1855,01/01/2015,74.21966973,256.5861123,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-184040:306,0,0,0.5,0.7,TRUE,147,8965.169832,NONE,22,351.6663121,,
20180706-183659:057,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1279924,31250,TRUE,58439,1y,10y,268090,536956,536956,1/1/1855,01/01/2015,78.34685589,466.8313315,1.80E-06,src/main/resources/valipop/results/batch53-fs/20180706-183659:057,0,0,0.4,0,TRUE,147,8465.518,NONE,0,372.9968872,,
20180706-184227:541,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1322213,31250,TRUE,58439,1y,10y,276924,555273,555273,1/1/1855,01/01/2015,84.13141785,276.510632,2.12E-06,src/main/resources/valipop/results/batch53-fs/20180706-184227:541,0,0,0.5,0.7,TRUE,147,8699.970616,NONE,57,361.7350012,,
20180706-184333:336,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1328443,31250,TRUE,58439,1y,10y,278134,558117,558117,1/1/1855,01/01/2015,85.52129377,269.5858948,1.81E-06,src/main/resources/valipop/results/batch53-fs/20180706-184333:336,0,0,0.5,0.7,TRUE,147,8920.27156,NONE,44,369.7476881,,
20180706-184517:216,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192673,31250,TRUE,58439,1y,10y,249564,500536,500536,1/1/1855,01/01/2015,78.96892815,264.7866678,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-184517:216,0,0,0.2,0.2,TRUE,147,8858.612232,NONE,19,383.9927468,,
20180706-184557:197,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191185,31250,TRUE,58439,1y,10y,249269,499906,499906,1/1/1855,01/01/2015,78.84620654,257.1159214,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-184557:197,0,0,0.2,0.2,TRUE,147,9226.865688,NONE,22,381.9761488,,
20180706-184526:395,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189475,31250,TRUE,58439,1y,10y,248899,499536,499536,1/1/1855,01/01/2015,75.31858738,285.1565266,2.11E-06,src/main/resources/valipop/results/batch53-fs/20180706-184526:395,0,0,0.2,0.1,TRUE,147,9194.652016,NONE,22,388.9305614,,
20180706-184712:412,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193800,31250,TRUE,58439,1y,10y,249706,501184,501184,1/1/1855,01/01/2015,76.30666794,261.2370593,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-184712:412,0,0,0.2,0.2,TRUE,147,8933.598096,NONE,17,386.756505,,
20180706-184711:758,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190352,31250,TRUE,58439,1y,10y,249164,499631,499631,1/1/1855,01/01/2015,79.2880923,293.0623159,2.37E-06,src/main/resources/valipop/results/batch53-fs/20180706-184711:758,0,0,0.2,0.1,TRUE,147,8979.564696,NONE,25,395.3571724,,
20180706-184745:970,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193269,31250,TRUE,58439,1y,10y,249757,501201,501201,1/1/1855,01/01/2015,79.57814061,262.2454451,1.79E-06,src/main/resources/valipop/results/batch53-fs/20180706-184745:970,0,0,0.2,0.2,TRUE,147,7728.788664,NONE,22,400.167984,,
20180706-184608:146,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190434,31250,TRUE,58439,1y,10y,249299,499216,499216,1/1/1855,01/01/2015,69.19760005,429.71279,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-184608:146,0,0,0.4,0,TRUE,147,7277.06332,NONE,43,363.595164,,
20180706-184945:991,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189446,31250,TRUE,58439,1y,10y,248779,499385,499385,1/1/1855,01/01/2015,67.20250187,244.9355947,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-184945:991,0,0,0.6,0.5,TRUE,147,8788.542152,NONE,17,332.8253334,,
20180706-184841:825,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1323669,31250,TRUE,58439,1y,10y,276854,556272,556272,1/1/1855,01/01/2015,89.11431932,311.5306177,2.22E-06,src/main/resources/valipop/results/batch53-fs/20180706-184841:825,0,0,0.2,0.1,TRUE,147,9132.457968,NONE,22,414.2398932,,
20180706-185205:108,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189471,31250,TRUE,58439,1y,10y,248989,499593,499593,1/1/1855,01/01/2015,73.31545752,253.4460596,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-185205:108,0,0,0.6,0.5,TRUE,147,8524.798368,NONE,15,347.0918199,,
20180706-183417:426,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188315,31250,TRUE,58439,1y,10y,248693,498650,498650,1/1/1855,01/01/2015,185.6285314,629.0660758,2.40E-06,src/main/resources/valipop/results/batch53-fs/20180706-183417:426,0,0,0.1,0.1,TRUE,147,8615.332712,NONE,15,971.5394335,,
20180706-185432:698,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185885,31250,TRUE,58439,1y,10y,248027,498080,498080,1/1/1855,01/01/2015,74.59241597,255.0521079,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-185432:698,0,0,0.6,0.5,TRUE,147,8933.349416,NONE,19,371.2871546,,
20180706-185142:368,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188560,31250,TRUE,58439,1y,10y,248812,499071,499071,1/1/1855,01/01/2015,80.09130419,456.0845509,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-185142:368,0,0,0.4,0,TRUE,147,8137.438736,NONE,64,366.4234213,,
20180706-185540:978,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184443,31250,TRUE,58439,1y,10y,247801,497086,497086,1/1/1855,01/01/2015,74.88155479,251.081922,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-185540:978,0,0,0.6,0.5,TRUE,147,9135.367832,NONE,36,342.3326378,,
20180706-185220:085,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190407,31250,TRUE,58439,1y,10y,249012,499794,499794,1/1/1855,01/01/2015,73.03372584,463.6112895,1.91E-06,src/main/resources/valipop/results/batch53-fs/20180706-185220:085,0,0,0.4,0,TRUE,147,8633.907768,NONE,69,370.4337634,,
20180706-185727:298,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189249,31250,TRUE,58439,1y,10y,248712,499394,499394,1/1/1855,01/01/2015,77.64032982,258.1107259,1.87E-06,src/main/resources/valipop/results/batch53-fs/20180706-185727:298,0,0,0.3,0.2,TRUE,147,8774.441328,NONE,20,369.5699523,,
20180706-185757:441,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187943,31250,TRUE,58439,1y,10y,248687,498676,498676,1/1/1855,01/01/2015,78.30431383,255.118774,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-185757:441,0,0,0.3,0.2,TRUE,147,8832.311616,NONE,44,369.0112152,,
20180706-185758:162,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187332,31250,TRUE,58439,1y,10y,248466,498424,498424,1/1/1855,01/01/2015,73.88544053,267.7478493,2.47E-06,src/main/resources/valipop/results/batch53-fs/20180706-185758:162,0,0,0.3,0.1,TRUE,147,9056.72648,NONE,16,375.4910889,,
20180706-185919:008,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191073,31250,TRUE,58439,1y,10y,249345,499515,499515,1/1/1855,01/01/2015,74.43972914,272.4282013,1.89E-06,src/main/resources/valipop/results/batch53-fs/20180706-185919:008,0,0,0.3,0.2,TRUE,147,9034.61392,NONE,21,378.3300437,,
