Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-141119:131,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594759,15625,TRUE,58439,1y,10y,124546,249551,249551,1/1/1855,01/01/2015,103.0642821,500.5408243,3.12E-06,src/main/resources/valipop/results/batch54-fs/20180706-141119:131,0,0,0.4,0.25,TRUE,147,5536.293768,NONE,11,768.0402156
20180706-141101:084,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,659805,15625,TRUE,58439,1y,10y,138016,276805,276805,1/1/1855,01/01/2015,105.354901,528.0391525,3.13E-06,src/main/resources/valipop/results/batch54-fs/20180706-141101:084,0,0,0.4,0.25,TRUE,147,5641.367048,NONE,24,771.8733243
20180706-142428:791,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,662367,15625,TRUE,58439,1y,10y,138725,278045,278045,1/1/1855,01/01/2015,99.20711351,854.0065498,3.53E-06,src/main/resources/valipop/results/batch54-fs/20180706-142428:791,0,0,0.35,0,TRUE,147,5539.509128,NONE,10,793.382438
20180706-142534:744,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,609128,15625,TRUE,58439,1y,10y,127388,255807,255807,1/1/1855,01/01/2015,102.5762709,867.2474819,2.64E-06,src/main/resources/valipop/results/batch54-fs/20180706-142534:744,0,0,0.35,0,TRUE,147,5570.65308,NONE,4,763.7573045
20180706-143413:343,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,662576,15625,TRUE,58439,1y,10y,138609,278298,278298,1/1/1855,01/01/2015,114.0117035,496.6498703,3.37E-06,src/main/resources/valipop/results/batch54-fs/20180706-143413:343,0,0,0.4,0.25,TRUE,147,5571.301368,NONE,36,796.0064417
20180706-143429:222,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,661636,15625,TRUE,58439,1y,10y,138398,277780,277780,1/1/1855,01/01/2015,115.0206114,496.9067409,3.30E-06,src/main/resources/valipop/results/batch54-fs/20180706-143429:222,0,0,0.4,0.25,TRUE,147,5708.746768,NONE,16,786.5408764
20180706-145337:861,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595010,15625,TRUE,58439,1y,10y,124441,249798,249798,1/1/1855,01/01/2015,88.67349295,510.2268507,3.86E-06,src/main/resources/valipop/results/batch54-fs/20180706-145337:861,0,0,0.35,0.05,TRUE,147,5650.465672,NONE,21,760.1856224
20180706-145430:659,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592675,15625,TRUE,58439,1y,10y,123938,248851,248851,1/1/1855,01/01/2015,97.04119515,496.7388479,2.46E-06,src/main/resources/valipop/results/batch54-fs/20180706-145430:659,0,0,0.35,0.05,TRUE,147,5758.3276,NONE,68,758.2420425
20180706-151619:201,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663207,15625,TRUE,58439,1y,10y,138768,278587,278587,1/1/1855,01/01/2015,94.17958695,830.5793789,3.03E-06,src/main/resources/valipop/results/batch54-fs/20180706-151619:201,0,0,0.45,0,TRUE,147,5354.8516,NONE,29,758.3173562
20180706-151704:818,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,658021,15625,TRUE,58439,1y,10y,137700,276208,276208,1/1/1855,01/01/2015,102.1641586,853.4331815,2.53E-06,src/main/resources/valipop/results/batch54-fs/20180706-151704:818,0,0,0.45,0,TRUE,147,5421.418328,NONE,14,768.4635083
