Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180705-180505:806,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,627249,15625,TRUE,58439,1y,10y,131314,263349,263349,1/1/1855,01/01/2015,85.07907556,440.4725572,3.03E-06,src/main/resources/valipop/results/batch54-fs/20180705-180505:806,0,0,0.6,0.1,TRUE,147,5758.712536,NONE,48,727.7013
20180705-180926:707,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,660992,15625,TRUE,58439,1y,10y,138444,277576,277576,1/1/1855,01/01/2015,92.05098205,452.0899249,3.87E-06,src/main/resources/valipop/results/batch54-fs/20180705-180926:707,0,0,0.6,0.1,TRUE,147,5498.722608,NONE,11,736.8566264
20180705-182601:421,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,659152,15625,TRUE,58439,1y,10y,137962,276559,276559,1/1/1855,01/01/2015,93.60437942,454.7758719,3.40E-06,src/main/resources/valipop/results/batch54-fs/20180705-182601:421,0,0,0.6,0.2,TRUE,147,6027.165344,NONE,8,762.0280062
20180705-183050:251,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593584,15625,TRUE,58439,1y,10y,124173,249282,249282,1/1/1855,01/01/2015,87.1843265,459.3044917,3.17E-06,src/main/resources/valipop/results/batch54-fs/20180705-183050:251,0,0,0.6,0.2,TRUE,147,6011.665016,NONE,12,724.1420196
20180705-184754:538,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663397,15625,TRUE,58439,1y,10y,138870,278300,278300,1/1/1855,01/01/2015,104.016297,493.6251165,3.34E-06,src/main/resources/valipop/results/batch54-fs/20180705-184754:538,0,0,0.6,0.3,TRUE,147,5986.79244,NONE,18,745.2455938
20180705-185203:481,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594068,15625,TRUE,58439,1y,10y,124325,249372,249372,1/1/1855,01/01/2015,94.9933079,483.4667486,3.16E-06,src/main/resources/valipop/results/batch54-fs/20180705-185203:481,0,0,0.6,0.3,TRUE,147,5945.769024,NONE,10,718.0287742
20180705-191020:282,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596306,15625,TRUE,58439,1y,10y,124809,250424,250424,1/1/1855,01/01/2015,96.28454043,454.1163902,3.54E-06,src/main/resources/valipop/results/batch54-fs/20180705-191020:282,0,0,0.6,0.4,TRUE,147,5943.775504,NONE,40,741.4512191
20180705-191342:923,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591590,15625,TRUE,58439,1y,10y,123835,248496,248496,1/1/1855,01/01/2015,87.24798852,472.3876495,2.65E-06,src/main/resources/valipop/results/batch54-fs/20180705-191342:923,0,0,0.6,0.4,TRUE,147,5974.035384,NONE,24,721.9024965
20180706-123424:355,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,525790,15625,TRUE,58439,1y,10y,110029,220973,220973,1/1/1855,01/01/2015,49.84412227,246.3059323,5.82E-06,src/main/resources/valipop/results/batch54-fs/20180706-123424:355,0,0,0.3,0.1,TRUE,147,4454.372056,NONE,32,325.720811
20180706-123419:959,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,513736,15625,TRUE,58439,1y,10y,107604,215703,215703,1/1/1855,01/01/2015,44.46758738,244.4017815,6.44E-06,src/main/resources/valipop/results/batch54-fs/20180706-123419:959,0,0,0.3,0.1,TRUE,147,4219.691176,NONE,0,337.6322316
20180706-123133:519,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,527466,15625,TRUE,58439,1y,10y,110436,221539,221539,1/1/1855,01/01/2015,44.06241489,405.8015966,6.01E-06,src/main/resources/valipop/results/batch54-fs/20180706-123133:519,0,0,0.1,0,TRUE,147,4907.572544,NONE,53,344.364569
20180706-123133:520,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,526906,15625,TRUE,58439,1y,10y,110242,221209,221209,1/1/1855,01/01/2015,48.28264212,416.3894792,7.44E-06,src/main/resources/valipop/results/batch54-fs/20180706-123133:520,0,0,0.1,0,TRUE,147,4349.901496,NONE,9,343.0488144
20180706-123200:055,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,527760,15625,TRUE,58439,1y,10y,110545,221550,221550,1/1/1855,01/01/2015,47.54892541,396.7129155,1.66E-05,src/main/resources/valipop/results/batch54-fs/20180706-123200:055,0,0,0.1,0,TRUE,147,4299.998096,NONE,0,352.9821655
20180706-123158:211,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,526920,15625,TRUE,58439,1y,10y,110367,221089,221089,1/1/1855,01/01/2015,48.51304517,409.3753406,1.43E-05,src/main/resources/valipop/results/batch54-fs/20180706-123158:211,0,0,0.1,0,TRUE,147,4665.703936,NONE,3,349.2833903
