Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180704-173714:859,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,330412,7812,TRUE,58439,1y,10y,69167,138831,138831,1/1/1855,01/01/2015,56.72210476,328.2736662,3.14E-06,src/main/resources/valipop/results/batch54-fs/20180704-173714:859,0,0,1,1,TRUE,147,5053.441304,NONE,1,573.7225419
20180704-174918:322,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,298238,7812,TRUE,58439,1y,10y,62429,125090,125090,1/1/1855,01/01/2015,55.20474993,321.0750668,2.47E-06,src/main/resources/valipop/results/batch54-fs/20180704-174918:322,0,0,1,1,TRUE,147,5043.95944,NONE,0,548.1002483
20180705-134526:644,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,529394,15625,TRUE,58439,1y,10y,110732,222394,222394,1/1/1855,01/01/2015,45.56416852,398.8241116,2.67E-05,src/main/resources/valipop/results/batch54-fs/20180705-134526:644,0,0,0.4,0,TRUE,147,4478.892872,NONE,11,333.154659
20180705-134543:190,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,528443,15625,TRUE,58439,1y,10y,110528,222105,222105,1/1/1855,01/01/2015,50.44746744,412.2602652,5.02E-06,src/main/resources/valipop/results/batch54-fs/20180705-134543:190,0,0,0.4,0,TRUE,147,4499.647776,NONE,27,317.1410021
20180705-134703:233,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,527339,15625,TRUE,58439,1y,10y,110346,221420,221420,1/1/1855,01/01/2015,38.60440059,360.6534849,5.66E-06,src/main/resources/valipop/results/batch54-fs/20180705-134703:233,0,0,0.4,0,TRUE,147,4236.241504,NONE,46,316.5731126
20180705-134622:874,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,548605,15625,TRUE,58439,1y,10y,114814,230113,230113,1/1/1855,01/01/2015,44.80196786,408.8776512,5.48E-06,src/main/resources/valipop/results/batch54-fs/20180705-134622:874,0,0,0.4,0,TRUE,147,4577.697976,NONE,0,323.5744812
20180705-134703:198,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,527454,15625,TRUE,58439,1y,10y,110402,221557,221557,1/1/1855,01/01/2015,41.52593893,393.7234938,5.19E-06,src/main/resources/valipop/results/batch54-fs/20180705-134703:198,0,0,0.4,0,TRUE,147,4948.08488,NONE,44,302.6383316
20180705-134623:950,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,526767,15625,TRUE,58439,1y,10y,110201,221346,221346,1/1/1855,01/01/2015,45.60167458,405.6460033,6.38E-06,src/main/resources/valipop/results/batch54-fs/20180705-134623:950,0,0,0.4,0,TRUE,147,4396.802096,NONE,0,325.7729437
20180705-134643:075,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,528799,15625,TRUE,58439,1y,10y,110594,222013,222013,1/1/1855,01/01/2015,47.60195897,416.8523721,6.66E-06,src/main/resources/valipop/results/batch54-fs/20180705-134643:075,0,0,0.4,0,TRUE,147,4753.769392,NONE,54,317.4008004
20180705-134642:399,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,576378,15625,TRUE,58439,1y,10y,120566,241989,241989,1/1/1855,01/01/2015,46.1293221,417.5530475,8.65E-06,src/main/resources/valipop/results/batch54-fs/20180705-134642:399,0,0,0.4,0,TRUE,147,4393.675528,NONE,28,329.6463344
