Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180704-202345:114,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4373444,125000,TRUE,58439,1y,10y,939471,1806314,1806314,1/1/1855,01/01/2015,620.4049557,993.9162819,3.33E-06,src/main/resources/valipop/results/batch52-fs/20180704-202345:114,0,0,0,1,TRUE,147,43734.63661,NONE,24,810.552768
20180704-210020:703,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4391881,125000,TRUE,58439,1y,10y,945124,1812948,1812948,1/1/1855,01/01/2015,610.4925939,978.9449661,3.94E-06,src/main/resources/valipop/results/batch52-fs/20180704-210020:703,0,0,0,1,TRUE,147,36739.95832,NONE,0,832.4466156
20180704-210424:340,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4420865,125000,TRUE,58439,1y,10y,949634,1823932,1823932,1/1/1855,01/01/2015,623.6595621,1007.707198,2.89E-06,src/main/resources/valipop/results/batch52-fs/20180704-210424:340,0,0,0,1,TRUE,147,38648.00666,NONE,48,811.2464392
20180704-214055:771,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4377972,125000,TRUE,58439,1y,10y,942519,1805497,1805497,1/1/1855,01/01/2015,612.2995675,991.7291678,4.25E-06,src/main/resources/valipop/results/batch52-fs/20180704-214055:771,0,0,0,1,TRUE,147,41698.72747,NONE,13,806.8907452
20180704-214520:799,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4393802,125000,TRUE,58439,1y,10y,943156,1814280,1814280,1/1/1855,01/01/2015,630.7458815,990.89137,2.89E-06,src/main/resources/valipop/results/batch52-fs/20180704-214520:799,0,0,0,1,TRUE,147,42484.0831,NONE,35,811.0725734
20180704-222120:678,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4377931,125000,TRUE,58439,1y,10y,941500,1804615,1804615,1/1/1855,01/01/2015,601.1028676,1923.984085,4.11E-06,src/main/resources/valipop/results/batch52-fs/20180704-222120:678,0,0,0,0,TRUE,147,35745.22646,NONE,37,804.7372965
20180704-222608:190,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4376289,125000,TRUE,58439,1y,10y,943441,1802067,1802067,1/1/1855,01/01/2015,614.7721295,1895.854723,2.79E-06,src/main/resources/valipop/results/batch52-fs/20180704-222608:190,0,0,0,0,TRUE,147,37499.99071,NONE,39,807.0073607
20180704-231703:796,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4365407,125000,TRUE,58439,1y,10y,937133,1802105,1802105,1/1/1855,01/01/2015,599.7639364,1874.661013,4.03E-06,src/main/resources/valipop/results/batch52-fs/20180704-231703:796,0,0,0,0,TRUE,147,41259.50164,NONE,36,810.0113208
20180704-232139:878,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4389854,125000,TRUE,58439,1y,10y,941750,1813328,1813328,1/1/1855,01/01/2015,617.5833003,1875.865428,2.63E-06,src/main/resources/valipop/results/batch52-fs/20180704-232139:878,0,0,0,0,TRUE,147,43191.85452,NONE,38,848.2754363
20180705-001202:016,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4386390,125000,TRUE,58439,1y,10y,944645,1810048,1810048,1/1/1855,01/01/2015,610.6184204,1976.214541,6.50E-06,src/main/resources/valipop/results/batch52-fs/20180705-001202:016,0,0,0,0,TRUE,147,35618.29483,NONE,36,810.2722988
20180705-001736:260,batch52-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,4420158,125000,TRUE,58439,1y,10y,950014,1824422,1824422,1/1/1855,01/01/2015,621.882816,1942.709327,2.67E-06,src/main/resources/valipop/results/batch52-fs/20180705-001736:260,0,0,0,0,TRUE,147,35927.68358,NONE,37,818.3729318
