Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-222902:631,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9533442,250000,TRUE,58439,1y,10y,1995681,4001622,4001622,1/1/1855,01/01/2015,1510.268877,1899.762981,2.70E-05,src/main/resources/valipop/results/batch56-fs/20180706-222902:631,0,0,0.6,1,TRUE,147,54109.72981,NONE,6,658.3172833
20180706-233723:090,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9485289,250000,TRUE,58439,1y,10y,1984210,3982037,3982037,1/1/1855,01/01/2015,1512.926222,1880.967081,5.70E-06,src/main/resources/valipop/results/batch56-fs/20180706-233723:090,0,0,0.6,1,TRUE,147,47061.69882,NONE,6,655.9452616
20180707-004523:123,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9523206,250000,TRUE,58439,1y,10y,1994141,3995976,3995976,1/1/1855,01/01/2015,1497.721398,1950.50376,4.62E-06,src/main/resources/valipop/results/batch56-fs/20180707-004523:123,0,0,0.6,1,TRUE,147,40485.77767,NONE,2,665.6561991
20180707-015427:637,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9488648,250000,TRUE,58439,1y,10y,1983455,3985680,3985680,1/1/1855,01/01/2015,1514.457909,1996.380741,4.77E-06,src/main/resources/valipop/results/batch56-fs/20180707-015427:637,0,0,0.6,1,TRUE,147,55416.68433,NONE,0,703.9332537
20180707-030512:370,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9535936,250000,TRUE,58439,1y,10y,1992858,4006092,4006092,1/1/1855,01/01/2015,1497.515363,1966.85716,5.84E-06,src/main/resources/valipop/results/batch56-fs/20180707-030512:370,0,0,0.6,1,TRUE,147,55121.74993,NONE,0,651.4317336
20180707-041422:004,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9584646,250000,TRUE,58439,1y,10y,2005945,4024529,4024529,1/1/1855,01/01/2015,1504.376845,3548.028302,7.88E-06,src/main/resources/valipop/results/batch56-fs/20180707-041422:004,0,0,0.6,0,TRUE,147,54322.346,NONE,0,679.7532048
20180707-055035:435,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9519223,250000,TRUE,58439,1y,10y,1991585,4000322,4000322,1/1/1855,01/01/2015,1475.995298,3544.016998,4.90E-06,src/main/resources/valipop/results/batch56-fs/20180707-055035:435,0,0,0.6,0,TRUE,147,50374.65194,NONE,2,682.626444
20180707-072608:191,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9527539,250000,TRUE,58439,1y,10y,1992684,4006380,4006380,1/1/1855,01/01/2015,1488.489938,3631.569492,7.14E-06,src/main/resources/valipop/results/batch56-fs/20180707-072608:191,0,0,0.6,0,TRUE,147,55516.49772,NONE,4,686.8774377
20180707-090327:543,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9532462,250000,TRUE,58439,1y,10y,1994079,4002891,4002891,1/1/1855,01/01/2015,1502.23497,3643.718399,1.70E-05,src/main/resources/valipop/results/batch56-fs/20180707-090327:543,0,0,0.6,0,TRUE,147,64412.85785,NONE,0,669.3748524
20180707-104106:507,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9554621,250000,TRUE,58439,1y,10y,1998688,4012975,4012975,1/1/1855,01/01/2015,1490.0632,3536.096763,4.74E-06,src/main/resources/valipop/results/batch56-fs/20180707-104106:507,0,0,0.6,0,TRUE,147,65195.9716,NONE,9,664.1202538
20180707-121633:247,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9511952,250000,TRUE,58439,1y,10y,1989991,3992927,3992927,1/1/1855,01/01/2015,1570.738879,1913.039385,9.82E-06,src/main/resources/valipop/results/batch56-fs/20180707-121633:247,0,0,0.3,0.6,TRUE,147,49680.50326,NONE,2,768.4277244
20180707-132755:050,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9521101,250000,TRUE,58439,1y,10y,1992956,3998169,3998169,1/1/1855,01/01/2015,1573.328036,1912.291554,4.19E-06,src/main/resources/valipop/results/batch56-fs/20180707-132755:050,0,0,0.3,0.6,TRUE,147,51989.28099,NONE,0,750.0964837
20180707-143901:205,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9500578,250000,TRUE,58439,1y,10y,1987548,3988564,3988564,1/1/1855,01/01/2015,1560.422618,1944.943538,2.89E-05,src/main/resources/valipop/results/batch56-fs/20180707-143901:205,0,0,0.3,0.6,TRUE,147,55056.90269,NONE,0,825.0492486
20180707-155142:284,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9503592,250000,TRUE,58439,1y,10y,1988607,3991156,3991156,1/1/1855,01/01/2015,1598.688299,2043.529679,6.16E-06,src/main/resources/valipop/results/batch56-fs/20180707-155142:284,0,0,0.3,0.6,TRUE,147,54376.73403,NONE,4,755.7628701
20180707-170535:295,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9533800,250000,TRUE,58439,1y,10y,1995666,4006671,4006671,1/1/1855,01/01/2015,1584.580844,2014.325946,8.39E-06,src/main/resources/valipop/results/batch56-fs/20180707-170535:295,0,0,0.3,0.6,TRUE,147,60341.5977,NONE,8,760.6361402
20180707-181848:123,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9466657,250000,TRUE,58439,1y,10y,1980025,3974146,3974146,1/1/1855,01/01/2015,1548.398791,1920.046418,6.14E-06,src/main/resources/valipop/results/batch56-fs/20180707-181848:123,0,0,0.3,0.3,TRUE,147,65204.18885,NONE,20,754.2999443
20180707-192942:276,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,10585085,250000,TRUE,58439,1y,10y,2214347,4447994,4447994,1/1/1855,01/01/2015,1814.494203,2126.769685,6.77E-06,src/main/resources/valipop/results/batch56-fs/20180707-192942:276,0,0,0.3,0.3,TRUE,147,53561.41627,NONE,2,775.6146144
20180707-204852:381,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9524225,250000,TRUE,58439,1y,10y,1992649,3997670,3997670,1/1/1855,01/01/2015,1548.022899,2003.880824,5.92E-06,src/main/resources/valipop/results/batch56-fs/20180707-204852:381,0,0,0.3,0.3,TRUE,147,55581.4093,NONE,8,761.9422028
20180707-220116:564,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9505539,250000,TRUE,58439,1y,10y,1988053,3989779,3989779,1/1/1855,01/01/2015,1557.90465,1990.983235,8.31E-06,src/main/resources/valipop/results/batch56-fs/20180707-220116:564,0,0,0.3,0.3,TRUE,147,59389.2876,NONE,5,756.2994426
20180707-231334:071,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9485594,250000,TRUE,58439,1y,10y,1983274,3983905,3983905,1/1/1855,01/01/2015,1570.475676,1924.100586,7.83E-06,src/main/resources/valipop/results/batch56-fs/20180707-231334:071,0,0,0.3,0.3,TRUE,147,70173.03038,NONE,2,766.1642749
20180708-002505:125,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9517508,250000,TRUE,58439,1y,10y,1990450,3995441,3995441,1/1/1855,01/01/2015,1650.819957,2052.625384,7.71E-06,src/main/resources/valipop/results/batch56-fs/20180708-002505:125,0,0,0.3,1,TRUE,147,54937.7905,NONE,2,745.4694203
20180708-013952:256,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9526474,250000,TRUE,58439,1y,10y,1993893,4001289,4001289,1/1/1855,01/01/2015,1583.63457,2006.199388,1.02E-05,src/main/resources/valipop/results/batch56-fs/20180708-013952:256,0,0,0.3,1,TRUE,147,62629.89382,NONE,0,792.2566655
20180708-025326:160,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9530738,250000,TRUE,58439,1y,10y,1993990,4002085,4002085,1/1/1855,01/01/2015,1663.378372,2133.442642,5.70E-06,src/main/resources/valipop/results/batch56-fs/20180708-025326:160,0,0,0.3,1,TRUE,147,72593.30959,NONE,2,761.2572162
20180708-041001:479,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9470438,250000,TRUE,58439,1y,10y,1980765,3975018,3975018,1/1/1855,01/01/2015,1626.638203,2007.573105,6.14E-06,src/main/resources/valipop/results/batch56-fs/20180708-041001:479,0,0,0.3,1,TRUE,147,59464.86815,NONE,0,747.1404565
20180708-052333:874,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9489834,250000,TRUE,58439,1y,10y,1985148,3983398,3983398,1/1/1855,01/01/2015,1665.241474,2034.102493,5.87E-06,src/main/resources/valipop/results/batch56-fs/20180708-052333:874,0,0,0.3,1,TRUE,147,70679.01662,NONE,0,753.4047803
20180708-063820:832,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9497904,250000,TRUE,58439,1y,10y,1986766,3988311,3988311,1/1/1855,01/01/2015,1618.47535,3684.657412,6.20E-06,src/main/resources/valipop/results/batch56-fs/20180708-063820:832,0,0,0.3,0,TRUE,147,62739.30961,NONE,11,768.345196
20180708-082006:553,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,10595244,250000,TRUE,58439,1y,10y,2216565,4447331,4447331,1/1/1855,01/01/2015,1786.473383,3856.087625,6.22E-06,src/main/resources/valipop/results/batch56-fs/20180708-082006:553,0,0,0.3,0,TRUE,147,65246.61811,NONE,10,762.5870792
20180708-100724:993,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9522615,250000,TRUE,58439,1y,10y,1990836,4002852,4002852,1/1/1855,01/01/2015,1630.167715,3807.230958,8.18E-06,src/main/resources/valipop/results/batch56-fs/20180708-100724:993,0,0,0.3,0,TRUE,147,56814.60662,NONE,13,752.7328341
20180708-115106:917,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,10565054,250000,TRUE,58439,1y,10y,2210438,4437524,4437524,1/1/1855,01/01/2015,1807.111993,3842.864431,7.60E-06,src/main/resources/valipop/results/batch56-fs/20180708-115106:917,0,0,0.3,0,TRUE,147,67203.54754,NONE,8,757.1079136
20180708-133828:113,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9528860,250000,TRUE,58439,1y,10y,1992637,4002350,4002350,1/1/1855,01/01/2015,1656.042373,3678.953515,9.49E-06,src/main/resources/valipop/results/batch56-fs/20180708-133828:113,0,0,0.3,0,TRUE,147,76457.69224,NONE,14,757.0976424
20180708-152035:629,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9578874,250000,TRUE,58439,1y,10y,2002432,4019379,4019379,1/1/1855,01/01/2015,1414.915961,1982.138302,7.74E-06,src/main/resources/valipop/results/batch56-fs/20180708-152035:629,0,0,1,0.6,TRUE,147,60324.62258,NONE,0,633.4221246
20180708-162817:695,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,8453358,250000,TRUE,58439,1y,10y,1769992,3551664,3551664,1/1/1855,01/01/2015,1242.662505,1784.152755,1.09E-05,src/main/resources/valipop/results/batch56-fs/20180708-162817:695,0,0,1,0.6,TRUE,147,73009.28053,NONE,0,652.3541763
20180708-173012:615,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9535864,250000,TRUE,58439,1y,10y,1996761,4004264,4004264,1/1/1855,01/01/2015,1390.716654,2040.521753,6.63E-06,src/main/resources/valipop/results/batch56-fs/20180708-173012:615,0,0,1,0.6,TRUE,147,58897.05222,NONE,0,643.71231
20180708-183840:269,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9539158,250000,TRUE,58439,1y,10y,1996659,4005613,4005613,1/1/1855,01/01/2015,1413.269907,2154.530017,7.42E-06,src/main/resources/valipop/results/batch56-fs/20180708-183840:269,0,0,1,0.6,TRUE,147,70130.58889,NONE,0,656.823585
20180708-194943:861,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9469891,250000,TRUE,58439,1y,10y,1982032,3972859,3972859,1/1/1855,01/01/2015,1381.15009,2086.9708,1.65E-05,src/main/resources/valipop/results/batch56-fs/20180708-194943:861,0,0,1,0.6,TRUE,147,59539.70179,NONE,0,638.3977255
20180708-205851:301,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9469101,250000,TRUE,58439,1y,10y,1982819,3977471,3977471,1/1/1855,01/01/2015,1342.569521,2017.184368,7.32E-06,src/main/resources/valipop/results/batch56-fs/20180708-205851:301,0,0,1,0.3,TRUE,147,71547.65938,NONE,0,641.4079403
20180708-220610:328,batch56-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,9526823,250000,TRUE,58439,1y,10y,1993552,4003765,4003765,1/1/1855,01/01/2015,1397.500972,2181.194035,7.34E-06,src/main/resources/valipop/results/batch56-fs/20180708-220610:328,0,0,1,0.3,TRUE,147,59335.52194,NONE,0,647.6124695
