Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180703-204434:820,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1249081,31250,TRUE,58439,1y,10y,261355,524470,524470,1/1/1855,01/01/2015,70.7032574,262.215865,2.19E-06,src/main/resources/valipop/results/batch52-fs/20180703-204434:820,0,0,1,0.3,TRUE,147,10726.2133,NONE,9,334.4613577
20180703-204553:969,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1287121,31250,TRUE,58439,1y,10y,269438,540689,540689,1/1/1855,01/01/2015,76.2285287,269.8727967,2.33E-06,src/main/resources/valipop/results/batch52-fs/20180703-204553:969,0,0,1,0.3,TRUE,147,9498.013632,NONE,20,336.3623887
20180703-204756:140,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1196286,31250,TRUE,58439,1y,10y,250181,501493,501493,1/1/1855,01/01/2015,71.13536876,261.9224536,2.32E-06,src/main/resources/valipop/results/batch52-fs/20180703-204756:140,0,0,1,0.3,TRUE,147,10789.04047,NONE,17,327.7501006
20180703-205132:729,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194605,31250,TRUE,58439,1y,10y,249956,501339,501339,1/1/1855,01/01/2015,72.36929227,253.3110189,2.05E-06,src/main/resources/valipop/results/batch52-fs/20180703-205132:729,0,0,1,0.3,TRUE,147,11639.72594,NONE,41,323.1058437
20180703-205544:696,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184246,31250,TRUE,58439,1y,10y,248102,497199,497199,1/1/1855,01/01/2015,67.58405123,246.0171644,2.27E-06,src/main/resources/valipop/results/batch52-fs/20180703-205544:696,0,0,1,0.3,TRUE,147,11941.66366,NONE,18,322.325579
20180703-205718:938,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194544,31250,TRUE,58439,1y,10y,250039,500756,500756,1/1/1855,01/01/2015,70.95008992,246.0664516,2.05E-06,src/main/resources/valipop/results/batch52-fs/20180703-205718:938,0,0,1,0.3,TRUE,147,11766.75797,NONE,20,335.7442055
20180703-205859:492,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184902,31250,TRUE,58439,1y,10y,247766,497371,497371,1/1/1855,01/01/2015,70.45484903,273.459337,2.14E-06,src/main/resources/valipop/results/batch52-fs/20180703-205859:492,0,0,1,0.3,TRUE,147,13031.34428,NONE,8,324.8127156
20180703-210223:925,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1179837,31250,TRUE,58439,1y,10y,246776,494354,494354,1/1/1855,01/01/2015,72.22463798,254.6581786,2.39E-06,src/main/resources/valipop/results/batch52-fs/20180703-210223:925,0,0,1,0.3,TRUE,147,13254.16105,NONE,52,320.9192416
20180703-210622:949,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1050159,31250,TRUE,58439,1y,10y,219883,441101,441101,1/1/1855,01/01/2015,62.43312097,241.9105517,2.34E-06,src/main/resources/valipop/results/batch52-fs/20180703-210622:949,0,0,1,0.3,TRUE,147,12855.50987,NONE,26,323.2773651
20180703-210814:149,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185297,31250,TRUE,58439,1y,10y,248228,497683,497683,1/1/1855,01/01/2015,74.46570874,240.4985049,2.18E-06,src/main/resources/valipop/results/batch52-fs/20180703-210814:149,0,0,1,0.3,TRUE,147,12972.6255,NONE,22,317.4485053
