Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180709-140256:703,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596149,15625,TRUE,58439,1y,10y,124772,250461,250461,1/1/1855,01/01/2015,40.27011111,218.9713854,2.04E-06,src/main/resources/valipop/results/batch54-fs/20180709-140256:703,0,0,0.75,0.05,TRUE,147,5583.297416,NONE,103,278.1185153
20180709-140236:876,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593507,15625,TRUE,58439,1y,10y,124376,249044,249044,1/1/1855,01/01/2015,40.11837416,235.3958571,2.29E-06,src/main/resources/valipop/results/batch54-fs/20180709-140236:876,0,0,0.75,0.05,TRUE,147,5552.310488,NONE,31,308.4119096
20180709-140320:444,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,624225,15625,TRUE,58439,1y,10y,130630,261897,261897,1/1/1855,01/01/2015,44.68343838,244.667833,1.71E-06,src/main/resources/valipop/results/batch54-fs/20180709-140320:444,0,0,0.75,0.05,TRUE,147,5605.162984,NONE,31,299.9349105
20180709-140338:140,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,604756,15625,TRUE,58439,1y,10y,126500,254235,254235,1/1/1855,01/01/2015,43.92427702,244.805427,2.83E-06,src/main/resources/valipop/results/batch54-fs/20180709-140338:140,0,0,0.75,0.05,TRUE,147,5479.165048,NONE,53,298.1183742
20180709-140355:317,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593150,15625,TRUE,58439,1y,10y,124061,249301,249301,1/1/1855,01/01/2015,42.95201662,241.7981239,2.13E-06,src/main/resources/valipop/results/batch54-fs/20180709-140355:317,0,0,0.75,0.05,TRUE,147,5297.140112,NONE,18,299.2104171
20180709-140422:948,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595105,15625,TRUE,58439,1y,10y,124406,249778,249778,1/1/1855,01/01/2015,44.31244075,248.2509357,2.18E-06,src/main/resources/valipop/results/batch54-fs/20180709-140422:948,0,0,0.75,0.05,TRUE,147,5534.669632,NONE,34,308.8085848
20180709-140418:953,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663024,15625,TRUE,58439,1y,10y,138810,278427,278427,1/1/1855,01/01/2015,45.82022971,248.7821029,2.31E-06,src/main/resources/valipop/results/batch54-fs/20180709-140418:953,0,0,0.75,0.05,TRUE,147,5554.972144,NONE,22,313.2097652
20180709-140329:479,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595686,15625,TRUE,58439,1y,10y,124651,250335,250335,1/1/1855,01/01/2015,42.4985893,349.7725085,2.50E-06,src/main/resources/valipop/results/batch54-fs/20180709-140329:479,0,0,0.75,0,TRUE,147,5487.46288,NONE,8,306.1115994
20180709-140318:472,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,649033,15625,TRUE,58439,1y,10y,135919,272507,272507,1/1/1855,01/01/2015,47.36643829,353.2428093,2.98E-06,src/main/resources/valipop/results/batch54-fs/20180709-140318:472,0,0,0.75,0,TRUE,147,5505.15592,NONE,21,317.5641437
20180709-140442:729,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596274,15625,TRUE,58439,1y,10y,124759,250401,250401,1/1/1855,01/01/2015,43.30289252,350.3251506,2.25E-06,src/main/resources/valipop/results/batch54-fs/20180709-140442:729,0,0,0.75,0,TRUE,147,5263.115696,NONE,26,301.5287485
