Source,NCIP,Separated,Date,freq
STAT,1,NA,1982,143859.03198745038
STAT,1,NA,1983,143831.1494171826
STAT,1,NA,1980,143914.81396129535
STAT,1,NA,1981,143886.9201818169
STAT,1,NA,1968,144249.95193587485
STAT,1,NA,1969,144221.99581562416
STAT,1,NA,1966,144305.87948079646
STAT,1,NA,1967,144277.91313318408
STAT,1,NA,1964,144361.82801870827
STAT,1,NA,1965,144333.85107244787
STAT,1,NA,1962,144417.7984711205
STAT,1,NA,1963,144389.8104420671
STAT,1,NA,1971,144166.0986280415
STAT,1,NA,1972,144138.1575305231
STAT,1,NA,1970,144194.04472193334
STAT,1,NA,1959,144501.79742868713
SIM,0,NA,1854,729780
STAT,1,NA,1957,144557.8267720878
SIM,0,NA,1855,729711
STAT,1,NA,1958,144529.8090503304
SIM,0,NA,1856,729548
STAT,1,NA,1955,144613.88057053523
SIM,0,NA,1857,729414
STAT,1,NA,1956,144585.8506167435
SIM,0,NA,1858,729265
STAT,1,NA,1953,144669.9585555853
SIM,0,NA,1859,729092
STAT,1,NA,1954,144641.9165805484
STAT,1,NA,1951,144726.05985724073
STAT,1,NA,1952,144698.0063677623
STAT,1,NA,1960,144473.79185123832
STAT,1,NA,1961,144445.79223395634
STAT,1,NA,1948,144810.25246226465
STAT,1,NA,1949,144782.18311019856
SIM,0,NA,1865,728186
STAT,1,NA,1946,144866.40560494803
SIM,0,NA,1866,727998
STAT,1,NA,1947,144838.32669016553
SIM,0,NA,1867,727843
STAT,1,NA,1944,144922.57688786247
SIM,0,NA,1868,727684
STAT,1,NA,1945,144894.48904514514
SIM,0,NA,1869,727542
STAT,1,NA,1942,144978.76554365086
STAT,1,NA,1943,144950.66905973974
STAT,1,NA,1940,145034.97168874874
STAT,1,NA,1941,145006.86638412677
STAT,1,NA,1950,144754.1188389384
SIM,0,NA,1860,728904
SIM,0,NA,1861,728758
SIM,0,NA,1862,728615
SIM,0,NA,1863,728474
SIM,0,NA,1864,728309
STAT,1,NA,1939,145063.0816283296
STAT,1,NA,1937,145119.31637712178
STAT,1,NA,1938,145091.19643145954
STAT,1,NA,1935,145175.57298514998
STAT,1,NA,1936,145147.4417818927
STAT,1,NA,1933,145231.8541588707
STAT,1,NA,1934,145203.7103334345
STAT,1,NA,1931,145288.1623970139
STAT,1,NA,1932,145260.0047633043
STAT,1,NA,1930,145316.32724256447
STAT,1,NA,1928,145372.67886415354
STAT,1,NA,1929,145344.4993980434
STAT,1,NA,1926,145429.0592198239
STAT,1,NA,1927,145400.86553997773
STAT,1,NA,1924,145485.4662799484
STAT,1,NA,1925,145457.25960013364
STAT,1,NA,1922,145541.89658281216
STAT,1,NA,1923,145513.6787847692
STAT,1,NA,1920,145598.34582223912
STAT,1,NA,1921,145570.11911397573
STAT,2,NA,1897,128987.12864226504
STAT,2,NA,1898,128962.11667146931
STAT,2,NA,1899,128937.10979780987
STAT,4,NA,1902,40394.603908127
STAT,4,NA,1901,40402.43456075559
STAT,4,NA,1900,40410.267190050996
STAT,4,NA,1906,40363.30027377175
STAT,4,NA,1905,40371.12346233079
STAT,4,NA,1904,40378.9484161356
STAT,4,NA,1903,40386.77520789752
STAT,4,NA,1909,40339.84045398999
STAT,4,NA,1908,40347.6588519965
STAT,4,NA,1907,40355.47876370914
STAT,2,NA,1860,129915.59741629128
STAT,2,NA,1861,129890.45304400074
STAT,2,NA,1862,129865.30432847144
STAT,2,NA,1863,129840.15000079002
STAT,2,NA,1853,130091.63676114268
STAT,2,NA,1854,130066.46733676475
STAT,2,NA,1855,130041.3094141082
STAT,2,NA,1856,130016.15951788558
STAT,2,NA,1857,129991.01649086013
STAT,2,NA,1858,129965.87709177675
STAT,2,NA,1859,129940.73821012046
STAT,2,NA,1870,129663.97547374626
STAT,2,NA,1871,129638.81130657622
STAT,2,NA,1872,129613.65308275855
STAT,2,NA,1873,129588.50273244378
STAT,2,NA,1874,129563.36136322904
STAT,2,NA,1864,129814.99088419318
STAT,2,NA,1865,129789.82634119174
STAT,2,NA,1866,129764.65816078371
STAT,2,NA,1867,129739.48741009017
STAT,2,NA,1868,129714.31529778599
STAT,2,NA,1869,129689.14422836373
STAT,2,NA,1880,129412.73851594944
STAT,2,NA,1881,129387.67042249026
STAT,2,NA,1882,129362.6106768569
STAT,2,NA,1883,129337.55801871208
STAT,2,NA,1884,129312.51118207857
STAT,2,NA,1885,129287.46924958659
STAT,2,NA,1875,129538.23054423009
STAT,2,NA,1876,129513.11039758369
STAT,2,NA,1877,129488.00123742378
STAT,2,NA,1878,129462.90318737987
STAT,2,NA,1879,129437.81557667092
STAT,2,NA,1890,129162.29940791968
STAT,2,NA,1891,129137.26959148032
STAT,2,NA,1892,129112.24093753296
STAT,2,NA,1893,129087.2136744226
STAT,2,NA,1894,129062.18822229664
STAT,2,NA,1895,129037.16510898531
STAT,2,NA,1896,129012.1450149203
STAT,2,NA,1886,129262.43087121757
STAT,2,NA,1887,129237.39545329617
STAT,2,NA,1888,129212.36208049035
STAT,2,NA,1889,129187.3301863878
STAT,5+,NA,2004,19251.97194339194
STAT,5+,NA,2003,19255.703985624117
STAT,5+,NA,2002,19259.436753120564
STAT,5+,NA,2001,19263.170244198485
STAT,5+,NA,2008,19237.05105174903
STAT,5+,NA,2007,19240.780181408616
STAT,5+,NA,2006,19244.510040278994
STAT,5+,NA,2005,19248.24062788578
STAT,4,NA,1982,39773.06195336372
STAT,4,NA,1981,39780.77204952869
STAT,4,NA,1980,39788.483662246814
STAT,5+,NA,2009,19233.322651404975
STAT,4,NA,1986,39742.236739564585
STAT,4,NA,1985,39749.940769959605
STAT,4,NA,1984,39757.64631429008
STAT,4,NA,1983,39765.353374981794
STAT,4,NA,1979,39796.19678894232
STAT,4,NA,1978,39803.91142577079
STAT,2,NA,1810,125420.8601219663
STAT,4,NA,1977,39811.62756775254
STAT,2,NA,1811,126201.43944622223
STAT,4,NA,1976,39819.34520898044
STAT,2,NA,1812,126903.15396519103
STAT,2,NA,1813,127528.07871307479
STAT,4,NO,2001,1324.31797043194
STAT,2,NA,1814,128079.21595942423
STAT,4,NO,2002,1324.0613192121848
STAT,2,NA,1815,128559.8661934776
STAT,2,NA,1816,128974.48895230425
STAT,4,NO,2000,1324.5746670786857
STAT,2,NA,1817,129327.56519732799
STAT,4,NO,2005,1323.2916327261096
STAT,2,NA,1818,129624.59267250443
STAT,4,NO,2006,1323.035159336159
STAT,2,NA,1819,129870.90337671971
STAT,4,NO,2003,1323.8047127275852
STAT,4,NO,2004,1323.5481505923722
STAT,4,NO,2009,1322.2660116748648
STAT,5+,NA,2011,19225.86803733085
STAT,5+,NA,2010,19229.59498012478
STAT,4,NO,2007,1322.7787308859856
STAT,4,NO,2008,1322.5223480524085
STAT,4,NA,1993,39688.350580369275
STAT,4,NA,1992,39696.0441283714
STAT,4,NA,1991,39703.73916086321
STAT,4,NA,1990,39711.43568176665
STAT,4,NA,1997,39657.59117832417
STAT,4,NA,1996,39665.27881391173
STAT,4,NA,1995,39672.967925328245
STAT,2,NA,1830,130631.61468874238
STAT,4,NA,1994,39680.65851354971
STAT,2,NA,1820,130071.80311840546
STAT,2,NA,1821,130232.80209201171
STAT,4,NA,1989,39719.13369545411
STAT,4,NA,1988,39726.833206564595
STAT,2,NA,1822,130359.01395137353
STAT,4,NA,1987,39734.53421977612
STAT,2,NA,1823,130455.4388325341
STAT,2,NA,1824,130526.91474598869
STAT,4,NO,2012,1321.4972909547866
STAT,2,NA,1825,130577.53595225785
STAT,4,NO,2013,1321.2411501149097
STAT,2,NA,1826,130610.91093156797
STAT,4,NO,2010,1322.009722700922
STAT,2,NA,1827,130630.49456290912
STAT,4,NO,2011,1321.7534821294469
STAT,2,NA,1828,130638.85649770299
STAT,4,NO,2016,1320.4730372475588
STAT,2,NA,1829,130638.6512161071
STAT,4,NO,2014,1320.9850604459727
STAT,4,NO,2015,1320.7290226458865
STAT,5+,NA,2000,19266.904457039607
STAT,4,NA,1960,39943.02801833547
STAT,4,NA,1964,39912.071879170406
STAT,4,NA,1963,39919.80865610811
STAT,2,NA,1840,130420.01686097837
STAT,4,NA,1962,39927.54693038
STAT,2,NA,1841,130394.85236606046
STAT,4,NA,1961,39935.286713728725
STAT,2,NA,1831,130619.50234465199
STAT,4,NA,1957,39966.261172960825
STAT,4,NA,1956,39974.0086685078
STAT,2,NA,1832,130603.63996475929
STAT,2,NA,1833,130584.95013946774
STAT,4,NA,1955,39981.75772890356
STAT,4,NA,1954,39989.508355206715
STAT,2,NA,1834,130564.2477199263
STAT,2,NA,1835,130541.90926877763
STAT,2,NA,1836,130518.50940495323
STAT,2,NA,1837,130494.40661634074
STAT,4,NA,1959,39950.77085605587
STAT,4,NA,1958,39958.5152378331
STAT,2,NA,1838,130469.88838755581
STAT,2,NA,1839,130445.0572138321
STAT,4,NA,1971,39857.95567021197
STAT,4,NA,1970,39865.68217090344
STAT,4,NA,1975,39827.064342878424
STAT,2,NA,1850,130167.25977705696
STAT,4,NA,1974,39834.78496254272
STAT,4,NA,1973,39842.50706111108
STAT,2,NA,1851,130142.03110954667
STAT,2,NA,1852,130116.82502787121
STAT,4,NA,1972,39850.230632180996
STAT,2,NA,1842,130369.5965475024
STAT,4,NA,1968,39881.13955133882
STAT,2,NA,1843,130344.31122821706
STAT,4,NA,1967,39888.87043147914
STAT,4,NA,1966,39896.60277540648
STAT,2,NA,1844,130318.98282074518
STAT,4,NA,1965,39904.336588745544
STAT,2,NA,1845,130293.66755981551
STAT,2,NA,1846,130268.3493868256
STAT,2,NA,1847,130243.05073179014
STAT,2,NA,1848,130217.76831704333
STAT,2,NA,1849,130192.5007141172
STAT,4,NA,1969,39873.41013156068
STAT,0,NA,1819,287870.72413517523
STAT,0,NA,1815,291614.63162569044
STAT,0,NA,1816,290442.4292808968
STAT,0,NA,1817,289439.4897843801
STAT,0,NA,1818,288588.12429110263
STAT,0,NA,1811,298338.61998147995
STAT,0,NA,1812,296319.9675975953
STAT,0,NA,1813,294536.9448130244
STAT,0,NA,1814,292973.4654745708
STAT,4,NA,1942,40082.63428764592
STAT,4,NA,1941,40090.4041905272
STAT,4,NA,1940,40098.17549562942
STAT,0,NA,1810,300604.7420138738
STAT,4,NA,1935,40137.053474841174
STAT,4,NA,1934,40144.833518170744
STAT,4,NA,1933,40152.61511251888
STAT,4,NA,1932,40160.39828996132
STAT,4,NA,1939,40105.94820924663
STAT,4,NA,1938,40113.722343477224
STAT,4,NA,1937,40121.4979164038
STAT,4,NA,1936,40129.274951126165
STAT,0,NA,1826,285323.68464029406
STAT,0,NA,1827,285167.4463965952
STAT,0,NA,1828,285036.6509150539
STAT,0,NA,1829,284925.8549917501
STAT,0,NA,1822,286359.5799836122
STAT,0,NA,1823,286020.0157755439
STAT,0,NA,1824,285741.33770236
STAT,0,NA,1825,285512.3316412708
STAT,4,NA,1953,39997.26054516211
STAT,4,NA,1952,40005.014292809334
STAT,0,NA,1820,287270.74021306896
STAT,4,NA,1951,40012.769588673706
STAT,0,NA,1821,286771.88451648416
STAT,4,NA,1950,40020.52642012985
STAT,4,NA,1946,40051.56876551598
STAT,4,NA,1945,40059.33301413264
STAT,4,NA,1944,40067.098692304535
STAT,4,NA,1943,40074.865786653456
STAT,4,NA,1949,40028.284771519575
STAT,4,NA,1948,40036.0446254654
STAT,4,NA,1947,40043.80596315827
SIM,4,YES,2013,1
SIM,4,YES,2000,1
STAT,4,NA,1920,40253.92465586241
STAT,4,NA,1913,40308.58058831681
STAT,4,NA,1912,40316.393608038285
STAT,4,NA,1911,40324.20789688872
STAT,4,NA,1910,40332.023494660156
STAT,4,NA,1917,40277.34091357592
STAT,4,NA,1916,40285.14896293665
STAT,4,NA,1915,40292.95827023425
STAT,4,NA,1914,40300.76881107084
STAT,4,NA,1919,40261.72871512463
SIM,4,YES,2009,1
STAT,4,NA,1918,40269.534150810025
SIM,4,YES,2004,1
STAT,0,NA,1808,305923.5083256705
STAT,0,NA,1809,303129.9279961123
STAT,0,NA,1804,319870.13421178283
STAT,0,NA,1805,315963.64095896925
STAT,0,NA,1806,312337.0017254922
STAT,0,NA,1807,308990.7718580961
STAT,0,NA,1800,338223.1129615012
STAT,0,NA,1801,333237.3468591832
STAT,0,NA,1802,328512.44398537953
STAT,0,NA,1803,324054.619376819
STAT,4,NA,1931,40168.18308062734
STAT,4,NA,1930,40175.9695115735
STAT,4,NA,1924,40222.72318665645
STAT,4,NA,1923,40230.52124007306
STAT,4,NA,1922,40238.320866800255
STAT,2,NA,1800,113278.8360428253
STAT,4,NA,1921,40246.12202122395
STAT,2,NA,1801,114827.2960550629
STAT,4,NA,1928,40191.54737245986
STAT,2,NA,1802,116307.32969787093
STAT,4,NA,1927,40199.338822231264
STAT,2,NA,1803,117716.34114034763
STAT,4,NA,1926,40207.13195058332
STAT,2,NA,1804,119051.66230334103
STAT,4,NA,1925,40214.92674645216
STAT,2,NA,1805,120311.35202492656
STAT,2,NA,1806,121493.42939008833
STAT,2,NA,1807,122596.20253303915
STAT,2,NA,1808,123618.69458981013
STAT,2,NA,1809,124560.19722540352
STAT,4,NA,1929,40183.757604263206
STAT,3,NA,1961,84313.371742308
STAT,3,NA,1960,84329.71577751756
STAT,3,NA,1963,84280.69346131894
STAT,3,NA,1962,84297.03097763816
STAT,3,NA,1954,84427.84924845785
STAT,3,NA,1953,84444.21632192135
STAT,3,NA,1956,84395.12489641266
STAT,3,NA,1955,84411.48543204647
STAT,3,NA,1958,84362.41372612366
STAT,3,NA,1957,84378.76765823697
STAT,3,NA,1959,84346.06310124365
SIM,3,NO,2012,2994
SIM,3,NO,2013,2899
SIM,3,NO,2014,2944
STAT,3,NA,1950,84493.33675482098
SIM,3,NO,2010,2963
STAT,3,NA,1952,84460.58662193285
SIM,3,NO,2011,2996
STAT,3,NA,1951,84476.9601126743
STAT,3,NA,1943,84608.05837110203
STAT,3,NA,1942,84624.4590631774
STAT,3,NA,1945,84575.26585708998
STAT,3,NA,1944,84591.66063817537
STAT,3,NA,1947,84542.48518104463
STAT,3,NA,1946,84558.87403254684
STAT,3,NA,1949,84509.7165067934
STAT,3,NA,1948,84526.09932819057
SIM,3,NO,2009,3047
SIM,3,NO,2005,2952
SIM,3,NO,2006,2931
SIM,3,NO,2007,3005
SIM,3,NO,2008,2902
SIM,3,NO,2001,2961
SIM,3,NO,2002,3029
SIM,3,NO,2003,2968
STAT,3,NA,1981,83987.15401354566
SIM,3,NO,2004,2981
STAT,3,NA,1980,84003.43524455413
STAT,3,NA,1983,83954.60110885258
STAT,3,NA,1982,83970.8759651342
STAT,3,NA,1985,83922.06099740765
SIM,3,NO,2000,2956
STAT,3,NA,1984,83938.32945159182
STAT,3,NA,1976,84068.59173616115
STAT,3,NA,1975,84084.88867858215
STAT,3,NA,1978,84036.0072053406
STAT,3,NA,1977,84052.29790693031
STAT,3,NA,1979,84019.71964633749
STAT,3,NA,1970,84166.41972641897
STAT,3,NA,1972,84133.79806642336
STAT,3,NA,1971,84150.10735746216
STAT,3,NA,1974,84101.18872113139
STAT,3,NA,1973,84117.49185299053
STAT,3,NA,1965,84248.02807349346
STAT,3,NA,1964,84264.3591686107
STAT,3,NA,1967,84215.37537374807
STAT,3,NA,1966,84231.70015005318
STAT,3,NA,1969,84182.73517825748
STAT,3,NA,1968,84199.05372262045
STAT,0,NA,1778,494464.4226938392
STAT,0,NA,1779,486109.5306309976
STAT,0,NA,1774,528548.4986327374
STAT,0,NA,1775,519931.7774712906
STAT,0,NA,1776,511378.4162516162
STAT,0,NA,1777,502888.511648028
STAT,0,NA,1781,469621.5551629779
STAT,5+,NO,1970,599.8817653760774
STAT,3,NA,1998,83710.86044630191
STAT,0,NA,1782,461499.3242047733
STAT,5+,NO,1971,599.7655350345037
STAT,3,NA,1997,83727.08777446626
STAT,0,NA,1783,453466.0772321148
STAT,5+,NO,1972,599.6493288303056
STAT,0,NA,1784,445527.7431278072
STAT,5+,NO,1973,599.5331447788373
STAT,3,NA,1999,83694.63623257616
STAT,5+,NO,1974,599.4169810448174
STAT,5+,NO,1975,599.3008360324427
STAT,5+,NO,1976,599.1847084539353
STAT,0,NA,1780,477826.7814796574
STAT,5+,NO,1977,599.0685973761712
STAT,5+,NO,1978,598.9525022456161
STAT,5+,NO,1979,598.8364228838601
STAT,0,NA,1789,407520.0906191599
STAT,3,NA,1990,83840.76672274433
STAT,3,NA,1992,83808.27129314953
STAT,3,NA,1991,83824.51742543455
STAT,0,NA,1785,437692.3379261036
STAT,3,NA,1994,83775.78848359095
STAT,0,NA,1786,429965.6536574637
STAT,3,NA,1993,83792.02831578611
STAT,0,NA,1787,422355.900002247
STAT,3,NA,1996,83743.31822000234
STAT,0,NA,1788,414871.20022853895
STAT,3,NA,1995,83759.5517875972
STAT,0,NA,1792,386359.3242730606
STAT,3,NA,1987,83889.53370021551
STAT,0,NA,1793,379634.7469360003
STAT,5+,NO,1960,601.0457378518322
STAT,3,NA,1986,83905.79574747615
STAT,0,NA,1794,373091.7962856381
STAT,5+,NO,1961,600.9291961702022
STAT,3,NA,1989,83857.01919501308
STAT,0,NA,1795,366740.5962036379
STAT,3,NA,1988,83873.27485149409
STAT,5+,NO,1962,600.8126848414033
STAT,5+,NO,1963,600.6962055608967
STAT,5+,NO,1964,600.5797594084272
STAT,0,NA,1790,400311.85744545306
STAT,5+,NO,1965,600.463346843358
STAT,0,NA,1791,393254.8203484633
STAT,5+,NO,1966,600.3469677288593
STAT,5+,NO,1967,600.2306213770285
STAT,5+,NO,1968,600.1143066233395
STAT,5+,NO,1969,599.9980219042803
STAT,0,NA,1756,718213.5923266057
STAT,0,NA,1757,702730.2486628433
STAT,0,NA,1758,688495.380168217
STAT,0,NA,1759,675284.2163144625
STAT,1,NA,1898,146220.48485573148
STAT,1,NA,1899,146192.1228407916
STAT,1,NA,1896,146277.23231037884
STAT,5+,NO,1990,597.5607999516344
STAT,0,NA,1755,724964.9095613216
STAT,1,NA,1897,146248.85508478296
STAT,5+,NO,1991,597.4449744976293
STAT,5+,NO,1992,597.3291755450687
STAT,0,NA,1760,662965.455074427
STAT,5+,NO,1993,597.2134031291878
STAT,0,NA,1761,651372.3339055256
STAT,4,NA,1999,39642.22033464328
STAT,5+,NO,1994,597.0976570716724
STAT,0,NA,1762,640372.3580911672
STAT,5+,NO,1995,596.9819370038196
STAT,4,NA,1998,39649.90501838353
STAT,5+,NO,1996,596.8662423981996
STAT,5+,NO,1997,596.7505726063902
STAT,5+,NO,1998,596.6349269010941
STAT,5+,NO,1999,596.5193045193288
STAT,0,NA,1767,590962.9241772481
STAT,0,NA,1768,581745.5243109815
STAT,0,NA,1769,572662.7767262646
STAT,1,NA,1889,146475.9496613235
STAT,0,NA,1763,629852.645005506
STAT,1,NA,1887,146532.7158174877
STAT,0,NA,1764,619722.1275801
STAT,1,NA,1888,146504.33408943404
STAT,0,NA,1765,609903.6913074366
STAT,1,NA,1885,146589.47339933063
STAT,0,NA,1766,600334.6089393365
STAT,1,NA,1886,146561.09525312542
STAT,5+,NO,1980,598.7203594711237
STAT,0,NA,1770,563679.4366933829
STAT,1,NA,1894,146334.0022140885
STAT,5+,NO,1981,598.6043125124138
STAT,0,NA,1771,554785.9492576709
STAT,5+,NO,1982,598.4882827897895
STAT,1,NA,1895,146305.61518265007
STAT,0,NA,1772,545970.5541037713
STAT,5+,NO,1983,598.3722713046042
STAT,1,NA,1892,146390.7826399689
STAT,0,NA,1773,537225.0012109745
STAT,5+,NO,1984,598.2562792088559
STAT,1,NA,1893,146362.39185010805
STAT,1,NA,1890,146447.56256469467
STAT,5+,NO,1985,598.1403077329211
STAT,1,NA,1891,146419.1732434247
STAT,5+,NO,1986,598.0243581157408
STAT,5+,NO,1987,597.9084315404166
STAT,5+,NO,1988,597.7925290786823
STAT,5+,NO,1989,597.6766516436775
STAT,1,NA,1878,146788.23174811006
STAT,1,NA,1879,146759.80949209078
STAT,1,NA,1876,146845.1238631872
STAT,1,NA,1877,146816.66919650332
STAT,1,NA,1874,146902.08852576523
STAT,1,NA,1875,146873.59677006083
STAT,1,NA,1883,146646.23085516828
STAT,1,NA,1884,146617.85126585377
STAT,1,NA,1881,146703.0032253927
STAT,1,NA,1882,146674.61403407576
STAT,1,NA,1880,146731.40100248868
STAT,1,NA,1869,147044.80238772996
STAT,1,NA,1867,147101.9606613438
STAT,1,NA,1868,147073.3795806627
STAT,1,NA,1865,147159.11691246502
STAT,1,NA,1866,147130.54099088075
STAT,1,NA,1863,147216.2407171787
STAT,1,NA,1864,147187.68488652018
STAT,1,NA,1872,146959.12830229008
STAT,1,NA,1873,146930.5995017707
STAT,1,NA,1870,147016.23238462055
STAT,1,NA,1871,146987.6734991744
STAT,1,NA,1858,147358.79001734106
STAT,1,NA,1859,147330.31130667496
STAT,1,NA,1856,147415.7177313517
STAT,1,NA,1857,147387.2573048514
STAT,0,NA,1796,360591.1503130681
STAT,1,NA,1854,147472.63875243397
STAT,0,NA,1797,354654.98062842275
STAT,1,NA,1855,147444.17675202634
STAT,0,NA,1798,348941.13907244476
STAT,1,NA,1852,147529.60351495552
STAT,0,NA,1799,343460.63412135275
STAT,1,NA,1853,147501.11064491005
STAT,1,NA,1861,147273.30858486955
STAT,1,NA,1862,147244.78280740068
STAT,1,NA,1860,147301.8180281987
STAT,1,NA,1849,147615.25019789021
STAT,1,NA,1847,147672.54067727967
STAT,1,NA,1848,147643.87553922358
STAT,1,NA,1845,147730.0166753709
STAT,1,NA,1846,147701.25163404222
STAT,1,NA,1843,147787.69765634317
STAT,1,NA,1844,147758.82318404422
STAT,1,NA,1841,147845.59660052662
STAT,1,NA,1842,147816.60679182864
STAT,1,NA,1850,147586.6712643461
STAT,1,NA,1851,147558.12076475137
SIM,4,NO,2008,848
SIM,4,NO,2009,790
SIM,4,NO,2006,844
STAT,1,NA,1838,147933.30207400644
SIM,4,NO,2007,830
STAT,1,NA,1839,147903.88049048343
SIM,4,NO,2004,808
STAT,1,NA,1836,147993.2821827693
SIM,4,NO,2005,767
STAT,1,NA,1837,147963.0232647372
SIM,4,NO,2002,833
STAT,1,NA,1834,148056.48053511133
SIM,4,NO,2003,780
STAT,1,NA,1835,148024.29954389486
SIM,4,NO,2000,818
STAT,1,NA,1832,148126.19016188273
SIM,4,NO,2001,838
STAT,1,NA,1833,148090.16605461825
STAT,1,NA,1830,148208.5232127231
STAT,1,NA,1831,148165.3042358179
STAT,3,NA,1910,85150.97523471044
STAT,1,NA,1840,147874.66513313205
STAT,3,NA,1912,85117.97814214861
STAT,3,NA,1911,85134.47513844109
STAT,3,NA,1914,85084.99284779454
STAT,3,NA,1913,85101.48409054107
STAT,3,NA,1916,85052.0184095805
STAT,3,NA,1915,85068.50431681339
STAT,3,NA,1918,85019.05437290021
STAT,3,NA,1917,85035.53509802604
STAT,3,NA,1919,85002.57626141689
STAT,1,NA,1829,148257.02482037045
STAT,1,NA,1827,148374.75282129177
STAT,1,NA,1828,148311.84570971833
STAT,1,NA,1825,148529.91835008352
STAT,1,NA,1826,148446.8761164586
SIM,4,NO,2013,807
STAT,1,NA,1823,148732.8830600606
SIM,4,NO,2014,750
STAT,1,NA,1824,148624.96682393813
SIM,4,NO,2011,844
STAT,1,NA,1821,148988.5797874232
SIM,4,NO,2012,835
STAT,1,NA,1822,148854.28058300255
SIM,4,NO,2010,859
STAT,1,NA,1820,149134.98958748716
STAT,3,NA,1901,85299.64304689124
STAT,3,NA,1900,85316.18206761312
STAT,3,NA,1903,85266.5773925285
STAT,3,NA,1902,85283.10812793407
STAT,3,NO,2010,3128.543080177803
STAT,3,NA,1905,85233.52850635849
STAT,3,NO,2011,3127.9366872907212
STAT,3,NA,1904,85250.05086743513
STAT,3,NO,2012,3127.3304149089163
STAT,3,NA,1907,85200.4959252697
STAT,3,NO,2013,3126.7242647203566
STAT,3,NA,1906,85217.01023482885
STAT,3,NO,2014,3126.118238050235
STAT,3,NA,1909,85167.4786008115
STAT,3,NO,2015,3125.512335816951
STAT,3,NA,1908,85183.98543840804
STAT,3,NO,2016,3124.906558512068
STAT,1,NA,1818,149456.96269287795
STAT,1,NA,1819,149292.02084475648
STAT,1,NA,1816,149794.14989131215
STAT,1,NA,1817,149625.9128323501
STAT,1,NA,1814,150103.67256131847
STAT,1,NA,1815,149955.41352686362
STAT,1,NA,1812,150331.07203460092
STAT,1,NA,1813,150231.4314108867
STAT,1,NA,1810,150414.65347951828
STAT,1,NA,1811,150394.94753044457
STAT,3,NA,1941,84640.8627344218
STAT,3,NA,1940,84657.26941677662
STAT,3,NA,1932,84788.63804649524
STAT,3,NA,1931,84805.0744490968
STAT,3,NA,1934,84755.77579103006
STAT,3,NA,1933,84772.20517353392
STAT,3,NA,1936,84722.92727869729
STAT,3,NA,1935,84739.34984634395
STAT,3,NA,1938,84690.09200112513
STAT,3,NO,2000,3134.6131922314407
STAT,3,NA,1937,84706.50802002026
STAT,3,NO,2001,3134.005698241065
STAT,3,NO,2002,3133.398309870706
STAT,3,NA,1939,84673.67915429945
STAT,3,NO,2003,3132.791026745655
STAT,3,NO,2004,3132.183849159971
STAT,3,NO,2005,3131.576778015609
STAT,3,NO,2006,3130.969814732333
STAT,3,NO,2007,3130.362961136276
STAT,3,NO,2008,3129.7562193352005
STAT,3,NO,2009,3129.149591588074
STAT,1,NA,1809,150383.2208540915
STAT,1,NA,1807,150137.18220080595
STAT,1,NA,1808,150292.8767446565
STAT,1,NA,1805,149608.96990716943
STAT,1,NA,1806,149910.75058576703
STAT,1,NA,1803,148765.60113096316
STAT,1,NA,1804,149228.19243379412
STAT,1,NA,1801,147587.33972463664
STAT,1,NA,1802,148218.87957367883
STAT,1,NA,1800,146870.97670804145
STAT,3,NA,1930,84821.51440516335
STAT,3,NA,1921,84969.62813090556
STAT,3,NA,1920,84986.10082309948
STAT,3,NA,1923,84936.69139559745
STAT,3,NA,1922,84953.15828777314
STAT,3,NA,1925,84903.7669115875
STAT,3,NA,1924,84920.22756618567
STAT,3,NA,1927,84870.8555318029
STAT,3,NA,1926,84887.30953545413
STAT,3,NA,1929,84837.95791921428
STAT,3,NA,1928,84854.40497386697
SIM,3,YES,1984,3
SIM,3,YES,1983,3
SIM,3,YES,1982,4
SIM,3,YES,1981,3
SIM,3,YES,1988,3
SIM,3,YES,1987,3
SIM,3,YES,1986,3
SIM,3,YES,1985,4
SIM,3,YES,1989,3
SIM,3,YES,1980,3
SIM,3,YES,1995,3
SIM,3,YES,1994,4
SIM,3,YES,1993,3
SIM,3,YES,1992,3
SIM,3,YES,1999,3
SIM,3,YES,1998,4
SIM,3,YES,1997,3
SIM,3,YES,1996,3
SIM,3,YES,1991,3
SIM,3,YES,1990,4
STAT,3,YES,1897,3.490027053532705
STAT,3,YES,1896,3.4907051917119527
STAT,3,YES,1899,3.4886701581540707
STAT,3,YES,1898,3.4893486642621627
SIM,2,NO,1911,6524
SIM,2,NO,1912,6480
SIM,2,NO,1910,6564
SIM,2,NO,1904,6546
SIM,2,NO,1905,6457
SIM,2,NO,1902,6493
SIM,2,NO,1903,6483
SIM,2,NO,1908,6575
SIM,2,NO,1909,6444
SIM,2,NO,1906,6542
SIM,2,NO,1907,6383
STAT,3,YES,1886,3.497460819744541
STAT,3,YES,1885,3.498135011988217
STAT,3,YES,1888,3.4961127596586477
STAT,3,YES,1887,3.496786801041389
SIM,2,NO,1922,6417
SIM,2,NO,1923,6554
STAT,3,YES,1889,3.495438520352671
SIM,2,NO,1920,6477
SIM,2,NO,1921,6468
SIM,2,NO,1915,6519
SIM,2,NO,1916,6498
SIM,2,NO,1913,6466
STAT,3,YES,1891,3.4940888624775526
SIM,2,NO,1914,6437
STAT,3,YES,1890,3.494763924284687
SIM,2,NO,1919,6560
STAT,3,YES,1893,3.4927370310359565
