1688	1	1000	103321
1689	2	1000	103321
1690	3	1000	103321
1690	4	1000	103321
1690	4	1000	103321
1691	4	1000	103321
1692	6	1000	103321
1692	7	1000	103321
1692	7	1000	103321
1692	7	1000	103321
1692	7	1000	103321
1693	7	1000	103321
1693	7	1000	103321
1693	7	1000	103321
1694	7	1000	103321
1695	9	1000	103321
1696	12	1000	103321
1697	17	1000	103321
1698	17	1000	103321
1699	17	1000	103321
1700	19	1000	103321
1701	26	1000	103321
1702	30	1000	103321
1703	33	1000	103321
1704	35	1000	103321
1705	38	1000	103321
1706	41	1000	103321
1707	48	1000	103321
1708	58	1000	103321
1709	64	1000	103321
1710	72	1000	103321
1711	78	1000	103321
1712	89	1000	103321
1713	95	1000	103321
1714	103	1004	103321
1715	109	1004	103321
1716	121	1006	103321
1717	131	1006	103321
1718	144	1008	103321
1719	157	1008	103321
1720	166	1008	103321
1721	179	1012	103321
1722	192	1012	103321
1723	206	1015	103321
1724	217	1016	103321
1725	230	1016	103321
1726	251	1017	103321
1727	262	1017	103321
1728	270	1017	103321
1729	284	1031	103321
1730	298	1038	103321
1731	317	1045	103321
1732	328	1048	103321
1733	341	1056	103321
1734	367	1062	103321
1735	382	1068	103321
1736	404	1073	103321
1737	420	1086	103321
1738	442	1090	103321
1739	462	1099	103321
1740	482	1109	103321
1741	500	1130	103321
1742	524	1140	103321
1743	544	1152	103321
1744	562	1154	103321
1745	593	1178	103321
1746	622	1204	103321
1747	648	1213	103321
1748	664	1223	103321
1749	688	1239	103321
1750	716	1247	103321
1751	743	1264	103321
1752	770	1272	103321
1753	804	1288	103321
1754	825	1299	103321
1755	861	1323	103321
1756	877	1349	103321
1757	900	1363	103321
1758	931	1387	103321
1759	949	1393	103321
1760	966	1424	103321
1761	998	1443	103321
1762	1033	1473	103321
1763	1058	1492	103321
1764	1104	1521	103321
1765	1151	1562	103321
1766	1186	1582	103321
1767	1212	1604	103321
1768	1242	1633	103321
1769	1282	1683	103321
1770	1323	1698	103321
1771	1370	1744	103321
1772	1409	1774	103321
1773	1436	1806	103321
1774	1478	1834	103321
1775	1510	1856	103321
1776	1556	1890	103321
1777	1580	1919	103321
1778	1622	1955	103321
1779	1663	2001	103321
1780	1701	2023	103321
1781	1722	2051	103321
1782	1748	2081	103321
1783	1768	2121	103321
1784	1795	2142	103321
1785	1804	2187	103321
1786	1824	2227	103321
1787	1842	2256	103321
1788	1866	2295	103321
