1681	23	1000021	697590
1682	92	1000021	697590
1683	194	1000021	697590
1684	372	1000021	697590
1685	564	1000021	697590
1686	825	1000021	697590
1687	1136	1000021	697590
1688	1540	1000021	697590
1689	1970	1000021	697590
1690	2437	1000021	697590
1691	3033	1000021	705333
1692	3881	1000021	705333
1693	4980	1000021	705333
1694	6240	1000021	705333
1695	7759	1000021	705333
1696	9605	1000021	705333
1697	11728	1000022	705333
1698	14283	1000025	705333
1699	17131	1000028	705333
1700	20544	1000034	705333
1701	24199	1000046	713077
1702	28225	1000067	713077
1703	32675	1000093	713077
1704	37501	1000119	713077
1705	42754	1000156	720820
1706	48347	1000208	720820
1707	54209	1000290	720820
1708	60506	1000399	728564
1709	67400	1000517	728564
1710	74470	1000640	736307
1711	81974	1000831	736307
1712	89733	1001063	744051
1713	98012	1001358	744051
1714	106477	1001730	751794
1715	115428	1002149	751794
1716	124765	1002646	759538
1717	134357	1003286	767391
1718	144288	1004027	775135
1719	154584	1004893	467921
1720	165504	1005960	476315
1721	176576	1007155	484709
1722	188035	1008527	493103
1723	199805	1010115	501497
1724	211766	1011830	509891
1725	224193	1013787	518284
1726	237002	1015974	535072
1727	249915	1018414	543466
1728	263183	1021124	560254
1729	276700	1023983	568648
1730	290829	1027309	585436
1731	305253	1030860	602224
1732	319953	1034772	619011
1733	334917	1038811	635799
1734	350186	1043235	652587
1735	365819	1047923	677769
1736	381862	1053154	694557
1737	398273	1058760	719738
1738	415078	1064606	736526
1739	432035	1070709	761708
1740	449394	1077374	788765
1741	467375	1084436	813947
1742	485606	1091558	839129
1743	504127	1099323	864311
1744	522848	1107315	889492
1745	542201	1115797	923068
1746	561982	1124398	948250
1747	582012	1133635	615497
1748	602446	1143130	633696
1749	623175	1153025	670092
1750	644181	1163225	707738
1751	665211	1173908	744134
1752	686455	1184761	780530
1753	708232	1196288	816926
1754	730039	1207956	853322
1755	752145	1220131	903962
1756	774603	1232726	940357
1757	797223	1245614	976753
1758	819918	1258738	1013149
1759	842894	1272418	1067743
1760	866112	1286313	1104139
1761	889598	1300786	1140535
1762	913221	1315509	1195129
1763	937178	1330593	1249723
1764	961379	1346151	1286118
1765	985881	1362105	1340712
1766	1010361	1378570	1377108
1767	1034810	1395027	1431702
1768	1059182	1411916	1486296
1769	1084296	1429365	1570912
1770	1109536	1447505	1607308
1771	1134877	1465520	958992
1772	1160175	1484280	1015497
1773	1185800	1503284	1072002
1774	1211570	1522474	1128506
1775	1237464	1541980	1185011
1776	1263322	1562080	1241515
1777	1289224	1582445	1298020
1778	1315362	1603143	1354525
1779	1341511	1624018	1411029
1780	1367535	1645317	1467534
1781	1382265	1666641	1542873
1782	1396894	1688406	1599378
1783	1411488	1710654	1655883
1784	1425794	1732666	1712387
1785	1439651	1755542	1787727
1786	1453491	1778238	1844231
1787	1467062	1801300	1914980
1788	1480141	1824498	1290387
1789	1492952	1848549	1366533
1790	1505304	1872151	1442680
1791	1517217	1896089	1480753
1792	1529513	1920027	1556900
1793	1542150	1944743	1633046
1794	1554698	1969498	1709193
1795	1566858	1994660	1747266
1796	1579029	2019699	1823412
1797	1591209	2045140	1899559
1798	1603960	2070580	1975706
1799	1616888	2096445	2051852
1800	1629644	2122366	2089925
1801	1641474	2148058	2166072
1802	1653374	2174200	2242218
1803	1665892	2200271	2318365
1804	1678230	2226855	2394512
1805	1690111	2252989	2492024
1806	1700852	2279239	2530097
1807	1711541	2305603	2606244
1808	1721415	2332426	2682390
1809	1730250	2358847	2758537
1810	1738321	2385639	2834684
1811	1746186	2412493	2910830
1812	1753249	2439291	2948903
1813	1759614	2465911	3025050
1814	1765523	2492907	3101196
1815	1771218	2519995	3177343
1816	1776494	2547045	3247139
1817	1781058	2573776	1601874
1818	1785681	2600881	1679086
1819	1790665	2627872	1756299
1820	1795450	2654921	1833512
1821	1800436	2682035	1910724
1822	1805379	2708838	1949330
1823	1810690	2736315	2058592
1824	1815611	2763174	2135805
1825	1820407	2790427	2213017
1826	1825484	2817392	2290230
1827	1830398	2844647	2367442
