0	1	0.004360 	0.004351 
1	1	0.000287 	0.000287 
2	1	0.000156 	0.000156 
3	1	0.000134 	0.000134 
4	1	0.000114 	0.000114 
5	1	0.000139 	0.000139 
6	1	0.000153 	0.000153 
7	1	0.000108 	0.000108 
8	1	0.000110 	0.000110 
9	1	0.000135 	0.000135 
10	1	0.000060 	0.000060 
11	1	0.000127 	0.000127 
12	1	0.000090 	0.000090 
13	1	0.000076 	0.000076 
14	1	0.000117 	0.000117 
15	1	0.000095 	0.000095 
16	1	0.000270 	0.000270 
17	1	0.000544 	0.000543 
18	1	0.000657 	0.000657 
19	1	0.000737 	0.000737 
20	1	0.000627 	0.000627 
21	1	0.000776 	0.000776 
22	1	0.000828 	0.000828 
23	1	0.000835 	0.000835 
24	1	0.000724 	0.000724 
25	1	0.000988 	0.000987 
26	1	0.001006 	0.001005 
27	1	0.001137 	0.001136 
28	1	0.001195 	0.001194 
29	1	0.001352 	0.001351 
30	1	0.001452 	0.001451 
31	1	0.001403 	0.001402 
32	1	0.001507 	0.001506 
33	1	0.001635 	0.001634 
34	1	0.001782 	0.001780 
35	1	0.001974 	0.001972 
36	1	0.002005 	0.002003 
37	1	0.001669 	0.001668 
38	1	0.001899 	0.001897 
39	1	0.002242 	0.002239 
40	1	0.002424 	0.002421 
41	1	0.002247 	0.002244 
42	1	0.002315 	0.002312 
43	1	0.002679 	0.002675 
44	1	0.002866 	0.002862 
45	1	0.003073 	0.003068 
46	1	0.002935 	0.002931 
47	1	0.003194 	0.003189 
48	1	0.003513 	0.003507 
49	1	0.003648 	0.003641 
50	1	0.004029 	0.004021 
51	1	0.004437 	0.004427 
52	1	0.004949 	0.004937 
53	1	0.005366 	0.005351 
54	1	0.005865 	0.005848 
55	1	0.007185 	0.007159 
56	1	0.007557 	0.007529 
57	1	0.007994 	0.007962 
58	1	0.008056 	0.008024 
59	1	0.008786 	0.008748 
60	1	0.010001 	0.009951 
61	1	0.011181 	0.011119 
62	1	0.012302 	0.012227 
63	1	0.013067 	0.012982 
64	1	0.014019 	0.013922 
65	1	0.015333 	0.015216 
66	1	0.017397 	0.017247 
67	1	0.019447 	0.019259 
68	1	0.021119 	0.020898 
69	1	0.023824 	0.023544 
70	1	0.026467 	0.026121 
71	1	0.029371 	0.028946 
72	1	0.031106 	0.030630 
73	1	0.034568 	0.033980 
74	1	0.039329 	0.038571 
75	1	0.041436 	0.040595 
76	1	0.046466 	0.045411 
77	1	0.052139 	0.050814 
78	1	0.056677 	0.055115 
79	1	0.060693 	0.058906 
80	1	0.070513 	0.068112 
81	1	0.077334 	0.074455 
82	1	0.088009 	0.084300 
83	1	0.096084 	0.091680 
84	1	0.110533 	0.104744 
85	1	0.118289 	0.111684 
86	1	0.127442 	0.119808 
87	1	0.151825 	0.141113 
88	1	0.164298 	0.151826 
89	1	0.175868 	0.161653 
90	1	0.189146 	0.172804 
91	1	0.210677 	0.190600 
92	1	0.223134 	0.200739 
93	1	0.279578 	0.245289 
94	1	0.318395 	0.274668 
95	1	0.303719 	0.263677 
96	1	0.352662 	0.299798 
97	1	0.374111 	0.315159 
98	1	0.408163 	0.338983 
99	1	0.390977 	0.327044 
100	-100	0.575540 	0.446927 
